Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
ABCA4,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6822.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.87603894,0.6645,0.0,8.0,8.0,0.901713255,1.0,0.795544948,0.977508297,18.9671404,370.0,-0.001895926,0.0,1.0,2.29,3.0196238,10.25,1.0338476,-13.63,3.4904066,0.908743767,0.002302724,0.0
ABCB10,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2217.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.486706535,0.5065,0.0,2.0,2.0,0.876424189,1.0,0.00299,0.020369321,17.96480563,277.0,0.02002447,2.8e-05,12.0,9.305,1.8714137,12.4233335,2.2236804,-0.05,5.5946514,0.03194205,1.78e-05,0.0
ABCD3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1980.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.332931919,0.078,0.0,1.0,1.0,0.460193281,1.0,0.034878449,0.151926552,18.81072099,348.0,-0.007712561,0.000162277,50.0,5.4100003,0.67977803,11.24,5.8430567,-0.42,5.5946514,0.087644884,0.03382311,0.0
ABL2,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,3549.0,0.0,0.166666667,0.0,0.5,0.0,1.0,0.333333333,0.0,0.693426404,0.824463893,0.733333333,0.0,3.0,6.0,0.238435861,1.0,0.412541254,0.777813147,18.3253933,301.0,0.005576853,0.000133221,35.0,12.832999,2.6832249,16.059999,2.8547931,-0.075,6.05e-05,0.45227207,0.029496494,0.0
ACADM,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1278.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,1.0,0.427336101,0.7525,0.0,3.0,4.0,0.908265213,1.0,0.134246208,0.403823304,17.22066078,578.0,-0.01324586,8.21e-05,49.0,8.4625,7.9929315,17.456,10.681516,-6.526667,1.2200253,0.005649171,1.18e-06,0.0
ACBD6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,849.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.268735747,0.82,0.0,1.0,1.0,0.7390983,1.0,0.408329931,0.774062792,19.05087985,445.0,0.01167259,2.05e-06,3.0,32.515,20.807701,32.515,20.807701,-16.898121,5.5946514,0.067796224,0.03382311,0.0
ACOT7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1143.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.109970292,0.301333333,0.0,3.0,3.0,0.639795266,1.0,0.952380952,0.998847775,19.29578126,176.0,0.02580471,8.44e-05,25.0,13.928333,5.3089973,13.928333,5.3089973,-16.898121,5.5946514,0.022134182,1.04e-05,0.0
ACP6,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1287.0,0.0,0.0,0.0,0.666666667,0.0,1.0,0.333333333,0.0,1.0,0.869114372,0.536,0.0,2.0,3.0,0.360490267,1.0,0.055862801,0.21701897,19.24460681,458.029114,0.018828349,3e-06,10.0,14.155,4.9385928,17.018,5.5584833,-0.16,5.5946514,0.046668888,0.000466713,0.0
ACTA1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1134.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.295155422,0.954,0.0,1.0,1.0,0.616522811,1.0,0.242072137,0.585456187,17.89300046,361.0,0.02946144,0.00107713,109.0,-28.184998,15.786579,14.033729,5.8430567,-28.184998,15.786579,0.801437348,0.03382311,0.0
ACTL8,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1101.0,0.0,0.333333333,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,1.791920928,0.469333333,0.0,2.0,3.0,0.138217001,1.0,0.223613596,0.55855003,17.93135099,416.0,0.02650356,0.0,1.0,3.1483334,0.15791898,3.1483334,0.15791898,-16.898121,5.5946514,0.400884645,0.03382311,0.0
