Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
AADACL4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,1224.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.760456274,1.0,0.799360512,0.978371888,17.14990586,454.0,0.02278783,0.0,0.0,0.37,2.3990614,0.37,0.9201438,-11.223346,6.771871,0.395624429,0.024956483,0.0
ABCD3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,1980.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.246885834,0.743,0.0,1.0,1.0,0.460193281,1.0,0.034878449,0.151926552,18.81072099,348.0,-0.007712561,0.000162277,50.0,2.1200001,0.078408007,2.1200001,0.078408007,-11.223346,6.771871,0.127451188,0.024956483,0.0
ACADM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012820513,1.173076923,1.0,1278.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.908265213,1.0,0.134246208,0.403823304,17.22066078,578.0,-0.01324586,8.21e-05,49.0,-24.780001,12.261152,5.3740796,0.9201438,-24.780001,12.261152,0.016897015,0.024956483,0.0
ACAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,2505.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.741289844,0.963205024,20.73397936,273.0,0.02773012,2.24e-08,2.0,1.124321779,2.3990615,5.374079653,0.920143801,-11.22334626,6.771870995,0.395624429,0.024956483,0.0
ACTL8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,1101.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.138217001,1.0,0.223613596,0.55855003,17.93135099,416.0,0.02650356,0.0,1.0,-28.820002,16.600323,5.3740796,0.9201438,-28.820002,16.600323,0.395624429,0.024956483,0.0
ADAMTSL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,3225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.79491256,1.0,0.218627022,0.551024944,20.49291817,152.0,0.03127347,0.000588745,107.0,-0.07999999,0.0008,0.12,0.9201438,-0.28,6.771871,0.395624429,0.024956483,0.0
ADCY10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,4833.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,1.0,5.0,1.0,0.0,0.0,2.0,0.079624174,1.0,0.637755102,0.924617935,19.02812919,238.0,0.01328722,0.0,0.0,5.35,0.53872205,5.35,0.53872205,-11.223346,6.771871,0.395624429,0.024956483,0.0
AHCTF1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012820513,1.173076923,2.0,6828.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.390830562,0.1865,0.0,0.5,0.5,0.773993808,1.0,0.168776371,0.469060032,18.68886838,405.0,0.004111425,4.12e-05,15.0,5.4875,0.4735749,7.47,0.47454406,-0.46,6.771871,0.588097189,0.004161521,0.0
AHDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,4812.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.513874615,1.0,0.038908992,0.165228197,19.4932697,217.0,0.02515438,3.12e-05,10.0,-9.69,1.94045,0.16,0.9201438,-19.54,6.771871,0.395624429,0.024956483,0.0
ARHGAP30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,3306.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.567968057,0.703,0.0,1.0,1.0,0.341296928,1.0,0.625782228,0.919119429,19.39421376,250.0,0.02271094,0.0,0.0,7.655,1.1265006,7.655,1.1265006,-11.223346,6.771871,0.395624429,0.024956483,0.0
ARHGEF10L,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,3840.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.983292512,0.187,0.0,1.0,1.0,0.035991938,1.0,0.520020801,0.860055365,18.517501,279.0,0.03035749,0.0,0.0,5.4700002,0.64524803,11.15,0.9201438,-0.21,6.771871,0.055757432,0.024956483,0.0
ARNT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,2370.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.257318631,0.905,0.0,1.0,1.0,0.41963911,1.0,0.636132316,0.923885938,20.76942545,188.0,0.03341297,0.000220617,42.0,-0.8266667,0.018892334,0.06,0.9201438,-1.27,0.025992,0.395624429,0.024956483,0.0
ATAD3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,1947.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.893655049,0.994133538,20.70933039,248.0,0.02688662,5.19e-05,36.0,1.124321779,2.3990615,5.374079653,0.920143801,-11.22334626,6.771870995,0.395624429,0.024956483,0.0
ATF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,546.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.473036897,0.82714375,18.674214,224.0,0.02153846,9.27e-05,49.0,1.99,0.0578,1.99,0.0578,-11.223346,6.771871,0.395624429,0.024956483,0.0
ATP1A4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,3090.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.295155422,0.919,0.0,1.0,1.0,0.264760392,1.0,0.486618005,0.837117201,19.68278426,386.0,0.02907324,1.02e-05,5.0,3.27,0.24360197,6.76,0.9201438,-0.22,6.771871,1.661416258,0.024956483,0.0
ATP1B1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,912.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.734687691,0.168,0.0,1.0,1.0,0.848176421,1.0,0.735294118,0.961385809,17.81891603,416.0,0.01888767,0.000215578,72.0,24.225001,11.6982855,24.225001,11.6982855,-11.223346,6.771871,0.779107292,0.024956483,0.0
ATP6V1G3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012820513,1.173076923,2.0,357.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.965384177,0.3475,0.0,2.0,2.0,0.843881857,1.0,0.320512821,0.685202885,16.69125961,404.0,-0.01627596,0.0,0.0,8.7925,2.2895057,11.913333,2.8498823,-0.57,6.771871,0.44737018,0.339246231,0.0
ATP8B2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012820513,1.173076923,1.0,3672.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.295155422,0.935,0.0,1.0,1.0,0.911577028,1.0,0.187125749,0.500743719,20.69321979,236.0,0.03116069,3.21e-06,4.0,10.43,2.192418,20.9,0.9201438,-0.04,6.771871,0.054953389,0.024956483,0.0
