Hugo_Symbol,Score
AADACL3,0.51115966
ABCA4,0.9947602
ACADM,0.8221178
ACTA1,0.8843679
ADAMTS4,0.77662873
ADAMTSL4,0.8426785
ADCY10,0.9205224
ADSS,0.4913273
AGBL4,0.6528574
AGL,0.837407
AIDA,0.58837384
AJAP1,0.679537
AKR1A1,0.3257859
AKT3,0.3385948
ALDH4A1,0.5849332
ALX3,0.66867906
AMPD1,0.99966514
AMY2A,0.71105623
ANGPTL7,0.18025537
ANKRD34A,0.25002456
ANKRD35,0.99852496
AP4B1,0.29858175
AQP10,0.6889061
ARF1,0.75489825
ARHGEF10L,0.724418
ARHGEF11,0.9299143
ARID1A,1.0
ASH1L,0.87616336
ASPM,0.898111
ASTN1,0.85639733
ATP1A2,0.99178374
ATP8B2,0.5270808
ATPAF1,0.2569241
B3GALT2,0.35630882
BAI2,0.7953263
BCAN,0.5711138
BTG2,0.71335727
C1QB,0.9866137
C1orf43,0.5990283
C1orf87,0.09038985
C8A,0.6314207
CACNA1S,0.7137994
CADM3,0.40225133
CAMTA1,0.85573363
CAPN9,0.47646642
CAPZA1,0.7838048
CASQ2,0.7863699
CCDC18,0.98385864
CCDC28B,0.18678169
CCT3,0.94895774
CD1B,0.27889565
CD1D,0.9059224
CD5L,0.05867531
CDC14A,0.34826022
CDC20,0.9622383
CDC42,0.8872528
CDC42BPA,0.80504394
CDC73,0.9938775
CDCA8,0.6821179
CELF3,0.7397287
CELSR2,0.818512
CEP350,0.99583554
CEP85,0.19161865
CEPT1,0.6949053
CERS2,0.6192351
CFH,0.48304275
CHIT1,0.8296361
CHML,0.49118358
CHRNB2,0.7819016
CLCA1,0.28116852
CLCC1,0.33669257
CLCN6,0.6256115
CLK2,0.7526131
CNIH3,0.406471
COL16A1,0.4893625
COL24A1,0.7602961
CPSF3L,0.93765956
CR1,0.7043707
CR1L,0.20666526
CR2,0.73967326
CRNN,0.2318772
CROCC,0.87950724
CSF3R,0.65128684
CSMD2,0.9926388
CTSK,0.3538341
CTSS,0.4043611
CYB5R1,0.5332686
CYP4B1,0.31977594
DBT,0.5785134
DCLRE1B,0.8474964
DCST1,0.50623786
DCST2,0.9003844
DDR2,0.52615994
DDX59,0.68919736
DEDD,0.8442831
DEPDC1,0.96476316
DHRS3,0.49464226
DIRAS3,0.19958553
DISC1,0.816155
DISP1,0.6402187
DLGAP3,0.37114146
DMRTA2,0.47302407
DOCK7,0.9723839
DPYD,0.98443896
DTL,0.6300396
DUSP27,0.66389596
EIF2D,0.5679914
ELAVL4,0.87992036
ELF3,0.94195026
ELTD1,0.98199606
EPB41,0.6075263
EPHA10,0.94754475
EPHA2,0.98514485
EPHA8,0.81014425
EPHB2,0.65199023
EPHX1,0.5317144
ETV3L,0.049324013
F5,0.7905621
FAM129A,0.91338277
BRINP2,0.9099573
BRINP3,0.44613397
FAM63A,0.4065119
FAM71A,0.6418126
FCER1A,0.046235535
FCER1G,0.9160345
FCGR2B,0.10853237
FH,0.7721315
FLG,0.992007
FLG2,0.6646553
FMN2,0.8872747
FMO1,0.20734307
FMO2,0.2152021
FOXD3,0.44881657
FPGT-TNNI3K,0.50312674
GABRD,0.21872792
GATAD2B,0.942965
GBA,0.69183207
GJA5,0.539898
GJA8,0.21089743
GJB4,0.73007995
GLMN,0.5666192
GPA33,0.88645136
GPR161,0.56961703
GRIK3,0.7807569
HEATR1,0.6961219
HFM1,0.9961289
HHIPL2,0.23540868
HIST3H3,0.883463
HIVEP3,0.80425525
HLX,0.45494303
HMCN1,0.999582
HMGB4,0.32614344
HNRNPCL1,0.46458825
HNRNPR,0.99847823
HOOK1,0.9905009
HSD3B1,0.8071388
HSPA6,0.57623935
HSPG2,0.9997991
IFI44L,0.77587676
IGSF8,0.81193024
IGSF9,0.67476773
IL22RA1,0.099881634
IL23R,0.3201484
INADL,0.8293404
INSRR,0.7376102
INTS3,0.77706784
IVL,0.1562579
JAK1,0.91502464
KCNA2,0.284906
KCND3,0.9242047
KCNH1,0.4953898
KCNK2,0.9150174
KCNT2,0.7882745
KDM5B,0.853341
KIAA0754,0.29381365
KIF17,0.5033183
KIF1B,0.707768
KIF21B,0.5552927
KIF26B,0.9950068
KLHDC7A,0.061834976
KLHDC8A,0.7671919
LAMB3,0.27057752
LAMC1,0.55977917
LCE2B,0.047196638
LCE2C,0.16491294
LEPR,0.4594445
LGR6,0.5346622
LHX8,0.7446829
LMX1A,0.29237163
LPHN2,0.83840454
LPPR4,0.58976674
LRIF1,0.8467517
LRRC40,0.82554597
LRRC7,0.9935041
LRRC8D,0.9275588
LRRIQ3,0.4779433
LRRN2,0.59576994
LUZP1,0.9987295
MACF1,0.99607545
MANEAL,0.75745976
MAP7D1,0.60273963
MARK1,0.4265897
MAST2,0.99659973
MATN1,0.23195751
MCOLN2,0.091190614
MECR,0.10665422
MED18,0.59205776
MEF2D,0.80317014
MEGF6,0.80682516
MIA3,0.96745914
MIB2,0.39279088
MLLT11,0.29265055
MMEL1,0.5425619
MPC2,0.21649931
MPZL1,0.6050819
MROH7,0.481904
MTOR,0.99694026
MUC1,0.49871787
MYBPH,0.67531484
NBPF10,0.21442178
NEGR1,0.29557475
NES,0.8228943
NFASC,0.97250843
NGF,0.3206874
NHLH1,0.28168783
NLRP3,0.90120286
NOTCH2NL,0.90466976
NPHS2,0.5507296
NTNG1,0.65673465
NTRK1,1.0
NUAK2,0.70427305
NUDC,0.7766007
NUF2,0.665582
NUP210L,0.65259624
OBSCN,0.9999429
OLFML2B,0.519986
OR10J1,0.19324048
OR10K2,0.17089114
OR10X1,0.03567978
OR11L1,0.50389785
OR14A16,0.29549095
OR14K1,0.14482369
OR1C1,0.12297321
OR2B11,0.39745805
OR2G2,0.13116048
OR2G3,0.13885488
OR2L13,0.019913115
OR2L2,0.26477233
OR2L8,0.045414865
OR2M2,0.027700461
OR2M4,0.1352805
OR2M5,0.88597697
OR2T1,0.09006596
OR2T10,0.72690153
OR2T3,0.6427479
OR2T34,0.30455932
OR2T4,0.80979794
OR2T8,0.20984456
OR6F1,0.10342677
OR6K6,0.064812794
OR6Y1,0.18252002
ORC1,0.5936711
OSBPL9,0.737552
OTUD7B,0.964312
OXCT2,0.27036324
PADI3,0.38513225
PANK4,0.4010913
PAPPA2,0.7976666
PARS2,0.5647105
PBXIP1,0.44582736
PCNXL2,0.59382904
PGBD5,0.9539754
PGLYRP3,0.3974491
PI4KB,0.99840516
PIAS3,0.53436863
PIK3C2B,0.99958223
PLCH2,0.8581141
PLD5,0.97228855
PLXNA2,0.9084132
PM20D1,0.17863879
PPP2R5A,0.9999398
PRAMEF1,0.14149067
PRAMEF11,0.86496276
PRAMEF4,0.019662943
PRG4,0.8113878
PRKACB,0.8183272
PRRC2C,0.77733606
PRSS38,0.09992202
PTBP2,0.52227026
PTCH2,0.9904867
PTCHD2,0.9022999
PTPN14,0.7127543
PTPRF,0.9782372
PUM1,0.9573743
PUSL1,0.13779798
PYHIN1,0.23803385
RAB25,0.5859809
RCAN3,0.9497499
RCSD1,0.12664603
RERE,0.9697186
RGS2,0.7781689
RGS21,0.13073021
RHCE,0.26780805
RHOC,0.25875643
RNF220,0.9927921
RNPEP,0.38180923
RORC,0.63251436
RPA2,0.9959273
RPRD2,0.997393
RPS6KA1,0.60422426
RPTN,0.43485203
RSBN1,0.59710395
RSC1A1,0.15007374
RSPO1,0.57297057
RUNX3,0.903939
RYR2,0.95158964
S100A3,0.63764596
S1PR1,0.49713078
SAMD11,0.41463828
SDCCAG8,0.36989826
SEC16B,0.22972672
SELL,0.08999481
SELP,0.8532206
SEMA4A,0.00025109388
SEMA6C,0.74807215
SETDB1,0.99963427
SGIP1,0.653763
SH2D5,0.27108213
SLC27A3,0.48374826
SLC30A1,0.6718374
SLC44A5,0.34636727
SLC5A9,0.55942434
SLC6A17,0.78348774
SLC9C2,0.7254865
SMPDL3B,0.029081952
SNRPE,0.8499942
SNX27,0.8185026
SOAT1,0.394938
SORT1,0.43322203
SPAG17,0.7188016
SPATA17,0.8429304
SPEN,0.999894
SPTA1,0.99319696
SRSF4,0.92883426
SSX2IP,0.7809164
ST6GALNAC5,0.24918357
STIL,0.68850136
STK40,0.6866385
SUSD4,0.7401954
SV2A,0.65232027
SYCP1,0.56743956
SYT2,0.46554807
SZT2,0.9843544
TAF5L,0.75030535
TAGLN2,0.8676476
TAS1R2,0.4203096
TCTEX1D1,0.2567078
TDRD5,0.39186206
TFB2M,0.18529369
THRAP3,0.9827979
TIE1,0.40727803
TLR5,0.48806033
TMCC2,0.6799953
NDC1,0.62422603
TMEM52,0.3290997
TMEM82,0.61918265
TNFAIP8L2,0.58958566
TNFRSF1B,0.38132232
TNN,0.52391094
TNNI3K,0.2979634
TNR,0.86032295
TOMM40L,0.7972489
TOR1AIP1,0.7538945
TP53BP2,0.7892941
TPR,0.98403513
TRIM33,0.7990429
TRIM58,0.95338494
TRIM67,0.66965556
TTC13,0.963514
TUFT1,0.47545856
UBR4,0.9926795
