Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
AADACL3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1224.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.579380164,1.79828,0.0,0.0,3.0,3.0,0.164934851,1.0,0.31377471,0.677464711,17.14990586,454.0,0.02278783,0.0,0.0,-5.9750002,2.3261765,2.5366666,0.16743434,-14.486668,3.4745526,0.416248007,0.048493372,0.0
ABCA4,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,12.0,6822.0,0.0,0.0,0.153846154,0.846153846,0.0,1.0,0.0,0.0,0.958424899,0.974434819,0.583692308,0.0,11.0,13.0,0.901713255,1.0,0.795544948,0.977508297,18.9671404,370.0,-0.001895926,0.0,1.0,-5.277143,4.2525325,4.2761903,0.9074574,-33.937144,3.3342727,0.918576471,0.002950326,0.0
ABCB10,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2217.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.38024823,0.874,0.0,2.0,2.0,0.876424189,1.0,0.00299,0.020369321,17.96480563,277.0,0.02002447,2.8e-05,12.0,-2.2725,0.09846424,0.049999997,3.2e-05,-4.595,0.07960049,0.039493775,0.000122992,0.0
ABL2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3549.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.468986484,0.4285,0.0,2.0,2.0,0.238435861,1.0,0.412541254,0.777813147,18.3253933,301.0,0.005576853,0.000133221,35.0,27.815,18.145745,37.396666,21.710117,-0.93,2.8442634,0.668505345,0.001399674,0.0
ACADM,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1278.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.587430116,0.5545,0.0,2.0,2.0,0.908265213,1.0,0.134246208,0.403823304,17.22066078,578.0,-0.01324586,8.21e-05,49.0,0.7025,0.06097558,2.33,0.076832,-0.925,0.0001445,0.017037871,1.96e-06,0.0
ACAP3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2505.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.318932605,0.811,0.0,1.0,1.0,1.0,1.0,0.741289844,0.963205024,20.73397936,273.0,0.02773012,2.24e-08,2.0,2.198890509,3.680405844,7.832316777,3.034327246,-9.299028574,2.838140026,0.416248007,0.048493372,0.0
ACBD3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1587.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.274859119,0.9,0.0,1.0,1.0,0.59311981,1.0,0.00494,0.031173326,19.52879041,214.0,0.02416004,0.000141362,24.0,46.205,42.05362,46.205,42.05362,-9.285845,2.8442634,0.12948494,0.048493372,0.0
ACBD6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,849.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.327795487,0.797,0.0,1.0,1.0,0.7390983,1.0,0.408329931,0.774062792,19.05087985,445.0,0.01167259,2.05e-06,3.0,12.22,3.05045,24.57,3.0438755,-0.13,2.8442634,0.075479536,0.048493372,0.0
ACTN2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,2685.0,0.0,0.0,0.2,0.8,0.0,1.0,0.0,0.0,1.0,0.391392554,0.7098,0.0,4.0,5.0,0.845308538,0.997555012,0.611246944,0.911398344,18.70448356,682.0,-0.009612596,0.000246355,62.0,14.49,4.3490063,18.2625,4.7773752,-0.6,0.006728001,0.773371937,0.104071947,0.0
ACTRT2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1134.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.941737975,0.1215,0.0,2.0,2.0,0.526038927,1.0,0.301386377,0.662857803,18.23261439,634.0,0.01910433,0.0,0.0,2.198890509,3.680405844,7.832316777,3.034327246,-9.299028574,2.838140026,0.416248007,0.048493372,0.0
