Hugo_Symbol,Score
AADACL3,0.45150605
AADACL4,0.22650307
ABCA4,0.7416557
ABCB10,0.9072885
ABCD3,0.944732
ABL2,0.82929224
ACADM,0.82565445
ACAP3,0.39766034
ACBD3,0.8345609
ACBD6,0.4535226
ACOT11,0.8028684
ACOT7,0.62484676
ACTA1,0.97627175
ACTL8,0.9355165
ACTN2,0.7682818
ACTRT2,0.483499
ADAM15,0.7208687
ADAM30,0.72805417
ADAMTS4,0.8155046
ADAMTSL4,0.90892756
ADAR,0.8149364
ADCK3,0.98124987
ADCY10,0.9427984
ADIPOR1,0.5518515
ADORA1,0.11376397
ADORA3,0.6695396
ADPRHL2,0.45236254
ADSS,0.9993419
AGL,0.98865885
AGMAT,0.8400291
AGRN,0.99477756
AGT,0.68926114
AGTRAP,0.84804684
AHCTF1,0.99799085
AHCYL1,0.79309016
AHDC1,0.97636163
AIDA,0.8378301
AIM1L,0.8316884
AIM2,0.24296518
AJAP1,0.5489709
AK2,0.70073366
AK4,0.22983462
AK5,0.48023757
AKNAD1,0.9935108
AKR1A1,0.11365661
AKR7A2,0.5412836
AKR7L,0.01804211
AKT3,0.29205358
ALDH4A1,0.37115464
ALDH9A1,0.8468005
ALG14,0.3059848
ALG6,0.3209585
ALPL,0.76780945
AMIGO1,0.36174163
AMPD1,0.9484273
AMPD2,0.8936222
AMY2A,0.8440847
AMY2B,0.582552
ANGPTL1,0.19837703
ANGPTL3,0.833951
ANKRD13C,0.6027404
ANKRD34A,0.44153622
ANKRD35,0.7798369
ANKRD45,0.4623502
ANP32E,0.7551307
ANXA9,0.98450863
AP4B1,0.30790365
APCS,0.51099306
APH1A,0.09802088
APITD1,0.023096934
APOA1BP,0.33022678
APOA2,0.9229842
APOBEC4,0.5031258
AQP10,0.9755942
ARHGAP29,0.84864634
ARHGAP30,0.8859067
ARHGEF10L,0.9077743
ARHGEF11,0.99846506
ARHGEF16,0.24684978
ARHGEF19,0.6434736
ARHGEF2,0.93129563
ARID1A,0.9999969
ARID4B,0.96600705
ARL8A,0.6818689
ARNT,0.80139434
ARPC5,0.6771039
ARTN,0.3251773
ARV1,0.3184669
ASAP3,0.7037686
ASB17,0.4886385
ASH1L,0.9955369
ASPM,0.9961195
ASTN1,0.9906131
ATAD3A,0.2946872
ATAD3B,0.54794353
ATAD3C,0.97171247
ATF6,0.89423794
ATG4C,0.95539075
ATP13A2,0.7977861
ATP1A1,0.9744384
ATP1A2,0.99993455
ATP1A4,0.90273887
ATP1B1,0.66285634
ATP2B4,0.990063
ATP5F1,0.681586
ATP6V0B,0.26397604
ATP6V1G3,0.0890911
ATP8B2,0.7857329
ATPAF1,0.45424092
ATXN7L2,0.5604592
AUNIP,0.06186688
AURKAIP1,0.21311286
AVPR1B,0.9101481
AXDND1,0.9544636
B3GALNT2,0.9769896
B3GALT2,0.31564158
B3GALT6,0.27267212
B4GALT3,0.9940514
BAI2,0.7848909
BARHL2,0.60699177
BATF3,0.92460304
BCAN,0.65121925
BCAR3,0.99876225
BCAS2,0.97380495
BCL10,0.92175275
BCL9,0.8042857
