gene,Score,p,qvalue
APP,1.0,0.0,0.0
TP53,1.0,0.0,0.0
BAP1,1.0,0.0,0.0
EPHA2,1.0,0.0,0.0
FGFR2,1.0,0.0,0.0
ALB,1.0,0.0,0.0
KMT2C,1.0,0.0,0.0
IDH1,1.0,0.0,0.0
PBRM1,1.0,0.0,0.0
MUC16,1.0,0.0,0.0
ANK2,1.0,0.0,0.0
ARID1B,0.9999995,0.004074979625101838,0.41564792176038745
CHD7,0.99999785,0.006519967400162918,0.5700314355571009
KEAP1,0.9999974,0.006519967400162918,0.5700314355571009
EGFR,0.99999666,0.008149959250203676,0.6650366748166199
SLC12A7,0.9999944,0.010594947025264867,0.8105134474327623
MAGEA1,0.99998295,0.012224938875305624,0.8312958435207825
WDFY4,0.9999814,0.012224938875305624,0.8312958435207825
ELF3,0.9999604,0.013854930725346382,0.8479217603911985
SPRED1,0.9999578,0.013854930725346382,0.8479217603911985
IDH2,0.9999169,0.01792991035044822,0.9975550122249347
ARAF,0.999913,0.01792991035044822,0.9975550122249347
DNAH5,0.9998846,0.018744906275468542,0.9975550122249347
GPR98,0.99986684,0.019559902200488977,0.9975550122249378
ITPR2,0.9998516,0.021189894050529734,1.0
CDKN2A,0.99981433,0.02281988590057049,1.0
MUC5B,0.9998047,0.02281988590057049,1.0
NOTCH1,0.9997763,0.02444987775061125,1.0
CAND1,0.99977225,0.02444987775061125,1.0
CSMD2,0.9997203,0.02689486552567233,1.0
MAP3K1,0.99966097,0.02933985330073352,1.0
ATM,0.9996495,0.02933985330073352,1.0
NF2,0.99959356,0.030969845150774167,1.0
DNAH2,0.9994448,0.03422982885085568,1.0
MGA,0.9994252,0.03422982885085568,1.0
PPP6C,0.99937856,0.03422982885085568,1.0
BIRC6,0.99935836,0.03422982885085568,1.0
MPDZ,0.99933064,0.035044824775876116,1.0
RASA1,0.9992601,0.035044824775876116,1.0
BRD7,0.9991892,0.035044824775876116,1.0
INTS12,0.9990693,0.035044824775876116,1.0
TGFBR2,0.9989272,0.037489812550937196,1.0
AHNAK,0.9988205,0.03830480847595763,1.0
PRKDC,0.99876887,0.03911980440097795,1.0
USP48,0.99869835,0.03911980440097795,1.0
BNC2,0.998616,0.03993480032599839,1.0
FMN2,0.99859506,0.03993480032599839,1.0
USP9X,0.99856454,0.03993480032599839,1.0
UNC79,0.99852765,0.04074979625101871,1.0
AGAP2,0.99806577,0.044009779951100225,1.0
UBE4B,0.9978059,0.04563977180114098,1.0
KMT2D,0.9975938,0.0488997555012225,1.0
MAGED1,0.99759185,0.0488997555012225,1.0
PHKA1,0.99742967,0.050529747351263254,1.0
ANXA6,0.9972174,0.05134474327628358,1.0
TANC1,0.99707377,0.052974735126324335,1.0
NEB,0.9970004,0.052974735126324335,1.0
PRDM1,0.9969817,0.052974735126324335,1.0
HMGCL,0.9969156,0.052974735126324335,1.0
OTX2,0.9968695,0.05378973105134477,1.0
LRP1,0.99678,0.05786471067644661,1.0
LRFN4,0.9965431,0.061939690301548445,1.0
FBN2,0.99644595,0.0635696821515892,1.0
VWF,0.99644405,0.0635696821515892,1.0
ROR1,0.996333,0.0660146699266504,1.0
NONO,0.99632335,0.0660146699266504,1.0
DNAH17,0.9962469,0.0660146699266504,1.0
PIK3CA,0.9957337,0.06845965770171147,1.0
FAM179A,0.9956987,0.06845965770171147,1.0
NPTN,0.99544734,0.07090464547677255,1.0
RABGAP1,0.99525625,0.07171964140179299,1.0
ERBB2,0.99516475,0.07253463732681331,1.0
RBM4,0.9950841,0.07416462917685407,1.0
STAB1,0.99499255,0.0749796251018745,1.0
RYR1,0.9948047,0.07579462102689483,1.0
KRAS,0.99479324,0.07579462102689483,1.0
ZNF609,0.9945458,0.07660961695191526,1.0
TUBGCP3,0.99449325,0.07660961695191526,1.0
NHLRC1,0.9942415,0.07823960880195602,1.0
COL6A3,0.99402493,0.07986960065199666,1.0
SYNE1,0.99388367,0.0806845965770171,1.0
SLCO4C1,0.99356985,0.08312958435207818,1.0
WDR92,0.9935154,0.08312958435207818,1.0
PHF20L1,0.99348164,0.08394458027709861,1.0
AR,0.99329704,0.08557457212713937,1.0
PHLPP1,0.9929547,0.08883455582722088,1.0
ZHX3,0.99275744,0.08964955175224121,1.0
FAM209A,0.9927443,0.08964955175224121,1.0
GRIK2,0.9927187,0.08964955175224121,1.0
PTCH1,0.99240065,0.08964955175224121,1.0
PODN,0.9919233,0.09290953545232272,1.0
GRM5,0.9918527,0.09453952730236348,1.0
BIN1,0.9916073,0.09616951915240424,1.0
