gene,Score,p,qvalue
SRRM4,1.0,0.0,0.0
NTRK1,1.0,0.0,0.0
DLGAP4,1.0,0.0,0.0
NXF1,1.0,0.0,0.0
MEN1,1.0,0.0,0.0
TBL1X,1.0,0.0,0.0
FAT3,1.0,0.0,0.0
NF1,1.0,0.0,0.0
ATM,1.0,0.0,0.0
PRKAR1A,1.0,0.0,0.0
DMD,1.0,0.0,0.0
CAPN6,1.0,0.0,0.0
MACF1,1.0,0.0,0.0
MOV10,1.0,0.0,0.0
MUC16,1.0,0.0,0.0
CUL3,1.0,0.0,0.0
TP53,1.0,0.0,0.0
FRAS1,1.0,0.0,0.0
ZDHHC17,1.0,0.0,0.0
SPTA1,1.0,0.0,0.0
NAALADL2,1.0,0.0,0.0
STAB2,1.0,0.0,0.0
ZNRF3,1.0,0.0,0.0
CTNNB1,1.0,0.0,0.0
FAT4,0.9999999,0.0029768719945042488,0.37108835748634394
SIPA1L3,0.9999999,0.0029768719945042488,0.37108835748634394
LAMA4,0.9999999,0.0029768719945042488,0.37108835748634394
ELAVL2,0.9999999,0.0029768719945042488,0.37108835748634394
TOP1,0.9999999,0.0029768719945042488,0.37108835748634394
MCF2L2,0.9999999,0.0029768719945042488,0.37108835748634394
TRAM1L1,0.9999999,0.0029768719945042488,0.37108835748634394
SYNE1,0.9999999,0.0029768719945042488,0.37108835748634394
FNIP1,0.9999999,0.0029768719945042488,0.37108835748634394
GNAS,0.9999999,0.0029768719945042488,0.37108835748634394
EGFR,0.9999999,0.0029768719945042488,0.37108835748634394
KMT2B,0.99999976,0.0032058621479276184,0.3780317986867081
FYB,0.99999976,0.0032058621479276184,0.3780317986867081
UBR5,0.99999964,0.003892832608197838,0.41628501641096116
HSP90AA1,0.99999964,0.003892832608197838,0.41628501641096116
RB1,0.99999964,0.003892832608197838,0.41628501641096116
IGSF21,0.9999994,0.004121822761621319,0.41628501641096116
WDFY3,0.9999994,0.004121822761621319,0.41628501641096116
NBEAL1,0.9999993,0.004121822761621319,0.41628501641096116
MDM2,0.99999917,0.004579803068468058,0.41628501641096116
COL18A1,0.99999917,0.004579803068468058,0.41628501641096116
RYR2,0.9999989,0.004579803068468058,0.41628501641096116
GPR112,0.9999989,0.004579803068468058,0.41628501641096116
ZFHX3,0.9999989,0.004579803068468058,0.41628501641096116
OR1S2,0.99999833,0.004808793221891539,0.4281788740227099
KMT2C,0.9999982,0.005037783375314908,0.4395969773299789
FN1,0.99999774,0.005495763682161647,0.45241541406172203
MUC4,0.9999976,0.005495763682161647,0.45241541406172203
ALK,0.9999975,0.005495763682161647,0.45241541406172203
SON,0.9999974,0.005724753835585128,0.45412910881196206
CCDC8,0.9999969,0.005724753835585128,0.45412910881196206
DAXX,0.99999666,0.0059537439890084976,0.46386044685792993
CDX4,0.9999963,0.006182734142431867,0.46509084592121097
CST1,0.9999963,0.006182734142431867,0.46509084592121097
HUWE1,0.9999958,0.006411724295855348,0.4662392183802814
SSX3,0.9999956,0.006411724295855348,0.4662392183802814
BRF1,0.9999949,0.0070986947561255676,0.5077312331307516
OBSCN,0.99999297,0.007785665216395676,0.539188211732291
ATRX,0.9999927,0.007785665216395676,0.539188211732291
ZCCHC6,0.99999213,0.008243645523242527,0.5619847721547991
ITGA4,0.99999034,0.008701625830089377,0.5752302044951507
HMCN1,0.99998975,0.008701625830089377,0.5752302044951507
WDFY4,0.99998844,0.009159606136936116,0.5876964937566511
RNF2,0.9999883,0.009159606136936116,0.5876964937566511
CHMP4C,0.9999871,0.009617586443782966,0.5994504236317869
KMT2A,0.999987,0.009617586443782966,0.5994504236317869
COL19A1,0.9999851,0.009846576597206336,0.6050790661072006
PKHD1,0.99998033,0.010075566750629705,0.6105513574027417
CFTR,0.9999758,0.011449507671170145,0.6660560262575379
CTRL,0.9999753,0.011449507671170145,0.6660560262575379
ALG13,0.99997485,0.011449507671170145,0.6660560262575379
CR2,0.9999647,0.013739409205404174,0.7887505574102422
FXR1,0.999962,0.014426379665674394,0.8069524933504792
DNAH3,0.9999577,0.014426379665674394,0.8069524933504792
PRKDC,0.99995065,0.014884359972521244,0.8220311716469644
CAND1,0.9999497,0.015113350125944613,0.8242443324937043
HNRNPA1,0.99994516,0.016029310739638203,0.863405959963475
CAPRIN1,0.99994123,0.016487291046485053,0.866675311274871
NEB,0.999941,0.016487291046485053,0.866675311274871
ANKAR,0.9999362,0.016716281199908423,0.867336693533169
