gene,Score,p,qvalue
DGKA,1.0,0.0,0.0
UBC,1.0,0.0,0.0
NRAS,1.0,0.0,0.0
PTPRB,1.0,0.0,0.0
NXF1,1.0,0.0,0.0
RB1,1.0,0.0,0.0
SRCAP,1.0,0.0,0.0
ESR1,1.0,0.0,0.0
KRAS,1.0,0.0,0.0
HSP90AA1,1.0,0.0,0.0
CDH2,1.0,0.0,0.0
DGKG,1.0,0.0,0.0
ERBB2,1.0,0.0,0.0
PIK3CA,1.0,0.0,0.0
MOV10,1.0,0.0,0.0
ZNF133,1.0,0.0,0.0
MGA,1.0,0.0,0.0
HERC2,1.0,0.0,0.0
LARP4,1.0,0.0,0.0
ASH1L,1.0,0.0,0.0
VPS13B,1.0,0.0,0.0
CDK12,1.0,0.0,0.0
APP,1.0,0.0,0.0
ABCC3,1.0,0.0,0.0
PTPRJ,1.0,0.0,0.0
TOP2A,1.0,0.0,0.0
OBSCN,1.0,0.0,0.0
CCNT1,1.0,0.0,0.0
NTRK1,1.0,0.0,0.0
TP53,1.0,0.0,0.0
CREBBP,1.0,0.0,0.0
BRCA2,1.0,0.0,0.0
LRP1,1.0,0.0,0.0
CSMD3,1.0,0.0,0.0
CUL3,1.0,0.0,0.0
MUC16,1.0,0.0,0.0
NOTCH2,1.0,0.0,0.0
ROR1,1.0,0.0,0.0
SPEN,1.0,0.0,0.0
HMCN1,1.0,0.0,0.0
PDE4DIP,1.0,0.0,0.0
AHNAK,1.0,0.0,0.0
FRAS1,1.0,0.0,0.0
BRCA1,1.0,0.0,0.0
EGFR,1.0,0.0,0.0
EP300,1.0,0.0,0.0
RIF1,1.0,0.0,0.0
NUTM1,1.0,0.0,0.0
TAOK2,1.0,0.0,0.0
RWDD1,1.0,0.0,0.0
FLG2,1.0,0.0,0.0
AHNAK2,1.0,0.0,0.0
NF1,1.0,0.0,0.0
SH3KBP1,1.0,0.0,0.0
ERBB3,1.0,0.0,0.0
ZNF12,0.9999999,0.0019293100787157735,0.342175035467577
FLG,0.9999999,0.0019293100787157735,0.342175035467577
HUWE1,0.9999999,0.0019293100787157735,0.342175035467577
PIK3C2B,0.9999999,0.0019293100787157735,0.342175035467577
