gene,Score,p,qvalue
MET,1.0,0.0,0.0
SENP3,1.0,0.0,0.0
PTEN,1.0,0.0,0.0
CLCN5,1.0,0.0,0.0
NXF1,1.0,0.0,0.0
SAV1,1.0,0.0,0.0
MOV10,1.0,0.0,0.0
SETD2,1.0,0.0,0.0
HUWE1,1.0,0.0,0.0
STAG2,1.0,0.0,0.0
WDFY3,1.0,0.0,0.0
PCF11,1.0,0.0,0.0
DNMT3A,1.0,0.0,0.0
KRAS,1.0,0.0,0.0
NIPBL,1.0,0.0,0.0
CNOT1,1.0,0.0,0.0
NTRK1,1.0,0.0,0.0
CUL3,1.0,0.0,0.0
OBSCN,1.0,0.0,0.0
KMT2D,1.0,0.0,0.0
PKHD1,1.0,0.0,0.0
LGR4,1.0,0.0,0.0
UBC,1.0,0.0,0.0
NEK10,1.0,0.0,0.0
HSP90AA1,1.0,0.0,0.0
HERC2,1.0,0.0,0.0
ATM,1.0,0.0,0.0
CASC5,1.0,0.0,0.0
SYNE1,1.0,0.0,0.0
SRRM2,1.0,0.0,0.0
SMARCA4,1.0,0.0,0.0
PFKFB3,1.0,0.0,0.0
NEB,1.0,0.0,0.0
DNAH8,1.0,0.0,0.0
PBRM1,1.0,0.0,0.0
PIK3CA,1.0,0.0,0.0
LRP2,1.0,0.0,0.0
NRAP,1.0,0.0,0.0
MUC16,1.0,0.0,0.0
ARID1A,1.0,0.0,0.0
ELAVL1,1.0,0.0,0.0
BAP1,1.0,0.0,0.0
FAT1,1.0,0.0,0.0
KIAA1109,1.0,0.0,0.0
APP,1.0,0.0,0.0
EP300,1.0,0.0,0.0
BIRC6,1.0,0.0,0.0
KDM6A,1.0,0.0,0.0
LRBA,1.0,0.0,0.0
KMT2C,1.0,0.0,0.0
VHL,1.0,0.0,0.0
TP53,1.0,0.0,0.0
SMARCB1,1.0,0.0,0.0
NF2,1.0,0.0,0.0
PLXNB2,0.9999999,0.0021431633090440716,0.3330832976139328
UBR4,0.9999999,0.0021431633090440716,0.3330832976139328
CHD8,0.9999999,0.0021431633090440716,0.3330832976139328
SLC12A7,0.9999999,0.0021431633090440716,0.3330832976139328
SYNE2,0.9999999,0.0021431633090440716,0.3330832976139328
MAP3K1,0.9999999,0.0021431633090440716,0.3330832976139328
TOP3B,0.99999964,0.002893270467209552,0.43629220673375024
MDN1,0.9999995,0.0032147449635662184,0.43629220673375024
HMCN1,0.9999995,0.0032147449635662184,0.43629220673375024
SPIDR,0.9999995,0.0032147449635662184,0.43629220673375024
CREBBP,0.9999995,0.0032147449635662184,0.43629220673375024
ABCA13,0.9999994,0.0033219031290183665,0.43629220673375024
EPG5,0.9999994,0.0033219031290183665,0.43629220673375024
IDH3B,0.9999994,0.0033219031290183665,0.43629220673375024
USH2A,0.9999994,0.0033219031290183665,0.43629220673375024
AHNAK,0.9999993,0.0033219031290183665,0.43629220673375024
ZZEF1,0.9999993,0.0033219031290183665,0.43629220673375024
WDR81,0.99999917,0.0034290612944706256,0.4441110634852581
PTCHD4,0.99999905,0.00385769395627944,0.4740031542967705
KATNAL2,0.9999989,0.003964852121731699,0.4740031542967705
ITGB4,0.9999989,0.003964852121731699,0.4740031542967705
MSH2,0.9999989,0.003964852121731699,0.4740031542967705
OVOL1,0.9999989,0.003964852121731699,0.4740031542967705
DLEC1,0.9999988,0.003964852121731699,0.4740031542967705
BOD1L1,0.9999987,0.004179168452636106,0.4811203187756999
CEP250,0.9999987,0.004179168452636106,0.4811203187756999
TRPM1,0.9999987,0.004179168452636106,0.4811203187756999
DENND5B,0.99999857,0.004500642948992661,0.49962494642091504
FN1,0.99999845,0.0047149592798970685,0.49962494642091504
PSIP1,0.99999833,0.004822117445349328,0.49962494642091504
SLC16A13,0.9999982,0.004822117445349328,0.49962494642091504
COPS5,0.9999981,0.004822117445349328,0.49962494642091504
WWP1,0.9999981,0.004822117445349328,0.49962494642091504
PIK3R1,0.9999981,0.004822117445349328,0.49962494642091504
HNRNPA1,0.99999785,0.004822117445349328,0.49962494642091504
CSMD3,0.9999975,0.005250750107158142,0.49962494642091504
CSMD1,0.9999974,0.005250750107158142,0.49962494642091504
PRKDC,0.9999974,0.005250750107158142,0.49962494642091504
TSC2,0.9999974,0.005250750107158142,0.49962494642091504
GPT,0.99999726,0.005250750107158142,0.49962494642091504
PRRC2C,0.99999726,0.005250750107158142,0.49962494642091504
CRYBG3,0.99999726,0.005250750107158142,0.49962494642091504
TNIP1,0.99999714,0.005250750107158142,0.49962494642091504
CUL1,0.99999714,0.005250750107158142,0.49962494642091504
GIGYF2,0.999997,0.00535790827261029,0.5046716630514239
EGFR,0.9999969,0.005679382768966956,0.521667223468899
SACS,0.99999654,0.006108015430775771,0.521667223468899
MACF1,0.9999963,0.006322331761680178,0.521667223468899
CENPE,0.9999962,0.006429489927132437,0.521667223468899
RYR2,0.9999962,0.006429489927132437,0.521667223468899
STAB1,0.99999595,0.006429489927132437,0.521667223468899
HIVEP1,0.9999956,0.006536648092584585,0.521667223468899
PTCHD3,0.99999535,0.006536648092584585,0.521667223468899
ITPR1,0.9999951,0.006643806258036844,0.521667223468899
MSH3,0.9999949,0.006643806258036844,0.521667223468899
DENND4A,0.99999475,0.006643806258036844,0.521667223468899
KDM3A,0.99999464,0.006643806258036844,0.521667223468899
MFN2,0.9999944,0.006858122588941251,0.521667223468899
ARID2,0.99999416,0.00696528075439351,0.521667223468899
RAB11FIP1,0.99999404,0.007072438919845658,0.521667223468899
ADAM7,0.9999939,0.007072438919845658,0.521667223468899
CUBN,0.9999939,0.007072438919845658,0.521667223468899
DIEXF,0.9999933,0.0072867552507500655,0.521667223468899
SLC16A1,0.9999933,0.0072867552507500655,0.521667223468899
