gene,Score,p,qvalue
HCN1,1.0,0.0,0.0
TET2,1.0,0.0,0.0
FLG,1.0,0.0,0.0
AHNAK,1.0,0.0,0.0
MUC16,1.0,0.0,0.0
PKHD1L1,1.0,0.0,0.0
CDKN2A,1.0,0.0,0.0
STAG2,1.0,0.0,0.0
TENM1,1.0,0.0,0.0
USH2A,1.0,0.0,0.0
PTEN,1.0,0.0,0.0
UBE2NL,1.0,0.0,0.0
USP9X,1.0,0.0,0.0
SYNE1,1.0,0.0,0.0
OBSCN,1.0,0.0,0.0
CUL1,1.0,0.0,0.0
CSMD2,1.0,0.0,0.0
MB21D2,1.0,0.0,0.0
CAND1,1.0,0.0,0.0
ATM,1.0,0.0,0.0
FAT1,1.0,0.0,0.0
DNAH9,1.0,0.0,0.0
LRP1B,1.0,0.0,0.0
KEAP1,1.0,0.0,0.0
LRP2,1.0,0.0,0.0
ADAMTS12,1.0,0.0,0.0
ARID1A,1.0,0.0,0.0
FAM135B,1.0,0.0,0.0
CHD3,1.0,0.0,0.0
NOTCH1,1.0,0.0,0.0
PIK3CA,1.0,0.0,0.0
FBXW7,1.0,0.0,0.0
FGFR3,1.0,0.0,0.0
RELN,1.0,0.0,0.0
NTRK1,1.0,0.0,0.0
ANKRD30A,1.0,0.0,0.0
RYR3,1.0,0.0,0.0
MOV10,1.0,0.0,0.0
FGFR2,1.0,0.0,0.0
HERC2,1.0,0.0,0.0
CUL3,1.0,0.0,0.0
CREBBP,1.0,0.0,0.0
SMARCA4,1.0,0.0,0.0
RYR2,1.0,0.0,0.0
DNAH7,1.0,0.0,0.0
TP53,1.0,0.0,0.0
RB1,1.0,0.0,0.0
C15orf53,1.0,0.0,0.0
HRAS,1.0,0.0,0.0
EPB41L3,1.0,0.0,0.0
RYR1,1.0,0.0,0.0
KMT2C,1.0,0.0,0.0
NRAS,1.0,0.0,0.0
CLIP1,1.0,0.0,0.0
ZFHX4,1.0,0.0,0.0
NF1,1.0,0.0,0.0
C3orf17,1.0,0.0,0.0
MUC17,1.0,0.0,0.0
LRRC7,1.0,0.0,0.0
GPR98,1.0,0.0,0.0
PCLO,1.0,0.0,0.0
EGFR,1.0,0.0,0.0
FN1,1.0,0.0,0.0
UTRN,1.0,0.0,0.0
MROH2B,1.0,0.0,0.0
VPS13B,1.0,0.0,0.0
PCDH15,1.0,0.0,0.0
BRCA1,1.0,0.0,0.0
DNAH8,1.0,0.0,0.0
SPTA1,1.0,0.0,0.0
RASA1,1.0,0.0,0.0
FBXW9,1.0,0.0,0.0
KMT2D,1.0,0.0,0.0
SI,1.0,0.0,0.0
NAV3,1.0,0.0,0.0
ELAVL1,1.0,0.0,0.0
DNAH5,1.0,0.0,0.0
FOXI1,1.0,0.0,0.0
COL12A1,1.0,0.0,0.0
NXF1,1.0,0.0,0.0
LAMA2,1.0,0.0,0.0
NFE2L2,1.0,0.0,0.0
FAT3,1.0,0.0,0.0
XIRP2,1.0,0.0,0.0
PDE6H,1.0,0.0,0.0
PRDM9,1.0,0.0,0.0
SACS,1.0,0.0,0.0
WDFY3,1.0,0.0,0.0
EP300,1.0,0.0,0.0
DMD,1.0,0.0,0.0
SMAD4,1.0,0.0,0.0
FAT2,1.0,0.0,0.0
BAI3,1.0,0.0,0.0
KLF5,1.0,0.0,0.0
PIK3R1,1.0,0.0,0.0
CDH10,1.0,0.0,0.0
NEB,1.0,0.0,0.0
CSMD1,1.0,0.0,0.0
UBC,1.0,0.0,0.0
PKHD1,1.0,0.0,0.0
LRRK2,1.0,0.0,0.0
APP,1.0,0.0,0.0
PAPPA2,1.0,0.0,0.0
COL22A1,1.0,0.0,0.0
HS2ST1,1.0,0.0,0.0
MDM2,1.0,0.0,0.0
CSMD3,1.0,0.0,0.0
TPTE,0.9999999,0.0022106709685129067,0.30313372649387227
KDM6A,0.9999999,0.0022106709685129067,0.30313372649387227
SYNE2,0.9999999,0.0022106709685129067,0.30313372649387227
ZFP36L2,0.9999999,0.0022106709685129067,0.30313372649387227
LATS1,0.9999999,0.0022106709685129067,0.30313372649387227
ACACB,0.9999999,0.0022106709685129067,0.30313372649387227
EED,0.9999999,0.0022106709685129067,0.30313372649387227
PLXNA4,0.9999999,0.0022106709685129067,0.30313372649387227
CNTNAP5,0.9999999,0.0022106709685129067,0.30313372649387227
CUBN,0.9999999,0.0022106709685129067,0.30313372649387227
ZNF804B,0.9999999,0.0022106709685129067,0.30313372649387227
AHNAK2,0.9999999,0.0022106709685129067,0.30313372649387227
SORCS1,0.9999999,0.0022106709685129067,0.30313372649387227
HMCN1,0.9999999,0.0022106709685129067,0.30313372649387227
HSP90AA1,0.9999999,0.0022106709685129067,0.30313372649387227
TNR,0.99999976,0.0029276453366792188,0.37103468816141405
PTPRZ1,0.99999976,0.0029276453366792188,0.37103468816141405
NRXN1,0.99999976,0.0029276453366792188,0.37103468816141405
OBSL1,0.99999976,0.0029276453366792188,0.37103468816141405
PKD1L1,0.99999976,0.0029276453366792188,0.37103468816141405
MYH2,0.99999976,0.0029276453366792188,0.37103468816141405
COPS5,0.99999976,0.0029276453366792188,0.37103468816141405
DYNC1H1,0.99999976,0.0029276453366792188,0.37103468816141405
ZNF236,0.99999976,0.0029276453366792188,0.37103468816141405
ITPR3,0.99999976,0.0029276453366792188,0.37103468816141405
GORASP2,0.99999964,0.003106888928720797,0.3850010732486682
B2M,0.99999964,0.003106888928720797,0.3850010732486682
ESR1,0.99999964,0.003106888928720797,0.3850010732486682
NISCH,0.9999995,0.0034056282487900935,0.4069482498143534
NSD1,0.9999995,0.0034056282487900935,0.4069482498143534
EEF2,0.9999995,0.0034056282487900935,0.4069482498143534
SHMT2,0.9999995,0.0034056282487900935,0.4069482498143534
STXBP5L,0.9999995,0.0034056282487900935,0.4069482498143534
