Hugo_Symbol,Score
A3GALT2,0.15785697
AADACL3,0.34769246
AADACL4,0.16197279
ABCA4,0.99236876
ABCB10,0.9686498
ABCD3,0.9996797
ABL2,0.99834657
ACADM,0.97816193
ACAP3,0.40318173
ACBD3,0.9876824
ACBD6,0.06382407
ACOT11,0.23089264
ACOT7,0.7086919
ACP6,0.8250465
ACTA1,0.9534882
ACTL8,0.18742813
ACTN2,0.8248275
ACTRT2,0.55640686
ADAM15,0.9188925
ADAM30,0.7476014
ADAMTS4,0.830919
ADAMTSL4,0.98603475
ADAR,0.9592281
ADCK3,0.8116767
ADCY10,0.999181
ADIPOR1,0.309993
ADORA1,0.2598775
ADORA3,0.22848032
ADPRHL2,0.19271983
ADSS,0.71135014
AGBL4,0.99655616
AGL,0.9997788
AGMAT,0.46452886
AGRN,0.99683017
AGT,0.10029846
AGTRAP,0.8339556
AHCTF1,0.9998054
AHCYL1,0.93975073
AHDC1,0.99978644
AIDA,0.6981524
AIM1L,0.96412295
AIM2,0.069130205
AJAP1,0.97673017
AK2,0.723366
AK4,0.0070582624
AK5,0.9903812
AKIRIN1,0.081673436
AKNAD1,0.99531955
AKR1A1,0.6347425
AKR7A2,0.6386494
AKR7A3,0.02820163
AKR7L,0.09270575
AKT3,0.6449861
ALDH4A1,0.8290781
ALDH9A1,0.6285149
ALG14,0.030111996
ALG6,0.5501484
ALPL,0.65748644
ALX3,0.2789608
AMIGO1,0.87931603
AMPD1,0.9950694
AMPD2,0.98992294
AMY2A,0.35221738
AMY2B,0.898043
ANGEL2,0.89927053
ANGPTL1,0.20951246
ANGPTL3,0.66836154
ANGPTL7,0.14785022
ANKRD13C,0.47331786
ANKRD34A,0.47189787
ANKRD35,0.88839483
ANKRD45,0.122115724
ANKRD65,0.74685717
ANP32E,0.6071462
ANXA9,0.21026184
AP4B1,0.84883314
APCS,0.7228662
APH1A,0.79602754
APITD1,0.0073871994
APOA1BP,0.2855998
APOA2,0.52471095
APOBEC4,0.06349195
AQP10,0.5267241
ARF1,0.75064176
ARHGAP29,0.9894202
ARHGAP30,0.8772198
ARHGEF10L,0.8794342
ARHGEF11,0.9993818
ARHGEF16,0.074255414
ARHGEF19,0.9021521
ARHGEF2,0.9899554
ARID1A,1.0
ARID4B,0.99385464
ARL8A,0.65731984
ARNT,0.9802946
ARPC5,0.2743984
ARTN,0.21749751
ARV1,0.15672041
ASAP3,0.77672625
ASB17,0.7937579
ASH1L,0.99999774
ASPM,0.9999988
ASTN1,0.9899642
ATAD3A,0.9929096
ATAD3B,0.52965087
ATAD3C,0.37848914
ATF3,0.71978575
ATF6,0.9631833
ATG4C,0.9837594
ATP13A2,0.8841341
ATP1A1,0.99948657
ATP1A2,0.99185586
ATP1A4,0.95644695
ATP1B1,0.97101104
ATP2B4,0.90795666
ATP5F1,0.9789202
ATP6V0B,0.83267856
ATP6V1G3,0.22348286
ATP8B2,0.9749864
ATPAF1,0.016020186
ATPIF1,0.00016152115
ATXN7L2,0.5932004
AUNIP,0.06253172
AURKAIP1,0.027331902
AVPR1B,0.8753489
AXDND1,0.9342994
B3GALNT2,0.47794786
