Hugo_Symbol,Score
ACTRT2,0.4052548
ADAM15,0.92672056
ADAM30,0.3011298
ADAMTSL4,0.86468774
ADORA1,0.45743984
AK5,0.51531065
ANGPTL1,0.57495826
ARHGEF16,0.3011113
ASTN1,0.9377756
ATP13A2,0.6147027
ATP1A2,0.99995935
BCAR3,0.70427287
BLZF1,0.7372893
C1orf127,0.21448185
CD46,0.5993375
CHD5,0.7957339
CLSTN1,0.9692449
CNR2,0.14546585
CNST,0.7073154
CSF3R,0.5835275
CSMD2,0.87508
CYB5RL,0.4242097
DCAF6,0.5024216
DCST1,0.28451487
DMAP1,0.7537253
DNAJC8,0.6466166
DNM3,0.94719684
DSTYK,0.9996126
ECM1,0.74996316
EPS15,0.8653484
EXOSC10,0.8350319
FAM46C,0.47706327
FAM78B,0.41112033
FGGY,0.3160397
FMN2,0.96160495
FMOD,0.67769355
GPR52,0.6882628
GRIK3,0.5038975
H6PD,0.3821119
HES3,0.075163774
HIST3H2A,0.819356
HMCN1,0.85259223
HNRNPR,0.9707272
HRNR,0.67122555
HSPG2,0.9726616
IFI44L,0.4483752
INTS3,0.97877
INTS7,0.810611
ITPKB,0.51734895
KCNT2,0.9721611
KIAA0754,0.27247944
LDLRAP1,0.40424284
LIN9,0.99365896
LINGO4,0.84279877
LPPR4,0.55802566
LRRC42,0.3395196
LRRC7,0.48960635
LUZP1,0.9885169
MAEL,0.26828787
MIIP,0.31121597
MROH9,0.4561755
MRPS15,0.80864406
MSH4,0.30118313
MTOR,0.9976597
NBPF9,0.035832167
NES,0.3541236
NFIA,0.6196515
NGF,0.13572271
NOC2L,0.6304091
NPHS2,0.48427287
NPR1,0.3082693
NRAS,0.99653435
NRD1,0.9719997
NSUN4,0.49554476
OBSCN,0.9451591
OPRD1,0.6659162
OR10Z1,0.30096987
OR14A16,0.37887582
OR14I1,0.29192662
OR2T1,0.22111443
OR2T8,0.27004156
OVGP1,0.28213748
PABPC4,0.90787196
PADI3,0.5430757
PAX7,0.46809134
PEX10,0.2633009
PHACTR4,0.5220005
