gene,transcript,protein_change,score,pvalue,qvalue,info
BRAF,ENST00000288602,.,.,0.0,0.0,.
IDH1,ENST00000415913,.,.,0.0,0.0,.
CTNNB1,ENST00000349496,.,.,2.21081233635984e-223,7.48728444580532e-220,.
NRAS,ENST00000369535,.,.,1.11276917832297e-196,2.82643371294035e-193,.
EGFR,ENST00000275493,.,.,1.59597980299321e-41,3.2430309596821903e-38,.
TP53,ENST00000269305,.,.,1.3901509172014099e-33,2.35398888646106e-30,.
HRAS,ENST00000451590,.,.,1.66644936530487e-32,2.4187322216425e-29,.
KIT,ENST00000288135,.,.,1.2888998150549101e-23,1.6369027651197402e-20,.
MKI67,ENST00000368654,.,.,7.70827592215713e-22,8.70178704101294e-19,.
TTN,ENST00000589042,.,.,7.69843909565887e-21,7.821614121189409e-18,.
EEF1A1,ENST00000316292,.,.,1.09662694232944e-19,1.0128845212788299e-16,.
TP53BP1,ENST00000382044,.,.,6.51883293218092e-18,5.51927854924651e-15,.
AHR,ENST00000242057,.,.,3.76949122081108e-16,2.94600236949543e-13,.
AMPD2,ENST00000256578,.,.,9.80697750328782e-15,7.11706367381459e-12,.
HUWE1,ENST00000342160,.,.,2.96917767411246e-14,2.01112301126551e-11,.
AHNAK,ENST00000378024,.,.,1.40255216164075e-13,8.906206226418789e-11,.
CLIP1,ENST00000540338,.,.,5.58448185918247e-13,3.33754915819376e-10,.
NAV1,ENST00000367296,.,.,9.64063331794984e-13,5.4416019172428e-10,.
CIC,ENST00000575354,.,.,8.32935348621921e-12,4.454012179999331e-09,.
TACC2,ENST00000369005,.,.,9.699119189067899e-12,4.9271525480464904e-09,.
PTEN,ENST00000371953,.,.,1.6847828441830897e-11,8.15113985566675e-09,.
MAD1L1,ENST00000406869,.,.,2.3129240474279096e-11,1.06815037826671e-08,.
KIAA1429,ENST00000297591,.,.,2.8957751967304e-11,1.2791772173383e-08,.
CCND1,ENST00000227507,.,.,3.25830527365799e-11,1.37934923251522e-08,.
NUMA1,ENST00000393695,.,.,4.7431403990127096e-11,1.92761225815876e-08,.
SCRIB,ENST00000356994,.,.,5.6399618753635893e-11,2.20392356360362e-08,.
FLNB,ENST00000490882,.,.,9.60902355546705e-11,3.61583997494612e-08,.
FLNA,ENST00000369850,.,.,1.28003806261376e-10,4.64470954148422e-08,.
NUP153,ENST00000262077,.,.,1.85987283451191e-10,6.50581826444792e-08,.
TCOF1,ENST00000504761,.,.,1.92100933005352e-10,6.50581826444792e-08,.
ERC1,ENST00000397203,.,.,3.00198848533994e-10,9.83877516485606e-08,.
MLLT4,ENST00000507704,.,.,3.36549912784893e-10,1.06854597309204e-07,.
CEP170,ENST00000366542,.,.,4.42557886988028e-10,1.36254185812072e-07,.
PCM1,ENST00000325083,.,.,4.70971435874664e-10,1.40737346720194e-07,.
ZSCAN18,ENST00000600404,.,.,5.18095930278988e-10,1.50395847189558e-07,.
CDK4,ENST00000257904,.,.,7.65003042491123e-10,2.15900858658606e-07,.
BRPF1,ENST00000383829,.,.,1.03051158020854e-09,2.82972909592399e-07,.
TRPV4,ENST00000418703,.,.,1.8029015900517301e-09,4.82038951445411e-07,.
ITGB4,ENST00000200181,.,.,2.1452539336906e-09,5.58866152981962e-07,.
MDN1,ENST00000369393,.,.,2.5447232015711502e-09,6.46359693199071e-07,.
CTNND1,ENST00000399050,.,.,3.24046052731802e-09,7.83882832322646e-07,.
MYH2,ENST00000245503,.,.,3.1692465887486903e-09,7.83882832322646e-07,.
SPEN,ENST00000375759,.,.,3.6091426785311805e-09,8.52764874741321e-07,.
TUBGCP6,ENST00000248846,.,.,4.05491570496982e-09,9.36316899147576e-07,.
PCDHGB4,ENST00000519479,.,.,5.80173669035696e-09,1.28311104346783e-06,.
SIPA1L3,ENST00000222345,.,.,5.80936102357484e-09,1.28311104346783e-06,.
ATRX,ENST00000373344,.,.,6.45070480198795e-09,1.37471856516201e-06,.
PHIP,ENST00000275034,.,.,6.4947333787181705e-09,1.37471856516201e-06,.
BRD1,ENST00000216267,.,.,7.080022925865691e-09,1.43866065853591e-06,.
TBC1D4,ENST00000377636,.,.,6.9442880054198305e-09,1.43866065853591e-06,.
RANBP2,ENST00000283195,.,.,7.74991914504733e-09,1.54390546105257e-06,.
GMIP,ENST00000203556,.,.,1.0222159123036e-08,1.99725262865472e-06,.
ABCF1,ENST00000326195,.,.,1.11522533894294e-08,2.1378659327661e-06,.
EP300,ENST00000263253,.,.,1.33014934530406e-08,2.50265136079431e-06,.
MYCN,ENST00000281043,.,.,1.38133174303066e-08,2.55169645621663e-06,.
RHOA,ENST00000418115,.,.,1.51160022442327e-08,2.74247469288221e-06,.
SPTBN1,ENST00000356805,.,.,1.68017480358378e-08,2.99483789551074e-06,.
ATP7A,ENST00000341514,.,.,1.86279748218827e-08,3.20780041000557e-06,.
RICTOR,ENST00000357387,.,.,1.83604247684854e-08,3.20780041000557e-06,.
