Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
A3GALT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001168224,0.035630841,2.791471963,1.0,1023.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.634503124,0.93380892,0.428152887,0.644984234,19.26279531,453.7891369,0.01907781,0.0,0.0,-0.11,2.5091065,5.9267294,1.51981395,-0.11,3.0399492,0.406677016,0.045102309,0.0
AADACL3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.001168224,0.035630841,2.791471963,2.0,1224.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.87355819,0.043,0.0,0.5,0.5,0.164934851,1.0,0.31377471,0.677464711,17.14990586,454.0,0.02278783,0.0,0.0,2.45,0.079332665,2.45,0.079332665,-10.039006,3.0399492,0.406677016,0.045102309,0.0
AADACL4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.001168224,0.035630841,2.791471963,6.0,1224.0,0.166666667,0.0,0.0,0.833333333,0.0,1.0,0.0,0.0,1.0,1.361935427,0.251166667,0.0,2.5,2.5,0.760456274,1.0,0.799360512,0.978371888,17.14990586,454.0,0.02278783,0.0,0.0,6.6816665,1.5670948,9.193333,1.8683158,-0.8533333,0.010233332,0.406677016,0.045102309,0.0
ABCA4,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.001168224,0.035630841,2.791471963,6.0,6822.0,0.333333333,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.886809685,0.468333333,0.0,1.5,1.5,0.901713255,1.0,0.795544948,0.977508297,18.9671404,370.0,-0.001895926,0.0,1.0,1.945,0.29095968,5.057,0.21243424,-1.945,0.12219772,0.611876993,0.129273915,0.0
ABCB10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.001168224,0.035630841,2.791471963,2.0,2217.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.262895447,0.4775,0.0,0.5,0.5,0.876424189,1.0,0.00299,0.020369321,17.96480563,277.0,0.02002447,2.8e-05,12.0,3.466667,0.33708233,3.466667,0.33708233,-10.039006,3.0399492,0.043276977,1.32e-05,0.0
ABCD3,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.001168224,0.035630841,2.791471963,3.0,1980.0,0.2,0.2,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.464018569,0.6036,0.0,1.5,2.0,0.460193281,1.0,0.034878449,0.151926552,18.81072099,348.0,-0.007712561,0.000162277,50.0,3.11,0.44964887,8.226,0.1841468,-2.006,0.17322679,0.133843515,0.00139405,0.0
ABL2,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.001168224,0.035630841,2.791471963,4.0,3549.0,0.25,0.25,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.589002495,0.527,0.0,1.0,1.5,0.238435861,1.0,0.412541254,0.777813147,18.3253933,301.0,0.005576853,0.000133221,35.0,1.1375,0.19681936,2.5066666,0.16290786,-2.97,0.113288,0.48414427,0.026853052,0.0
ACBD3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.001168224,0.035630841,2.791471963,2.0,1587.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.82829855,0.5255,0.0,2.0,2.0,0.59311981,1.0,0.00494,0.031173326,19.52879041,214.0,0.02416004,0.000141362,24.0,1.65,0.056638004,2.3266668,0.05748434,-0.38,3.0399492,0.050376692,0.045102309,0.0
ACOT11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.001168224,0.035630841,2.791471963,3.0,1824.0,0.333333333,0.0,0.333333333,0.333333333,0.0,1.0,0.0,0.0,1.0,0.561431468,0.506,0.0,0.5,1.0,0.956937799,1.0,0.259403372,0.609434762,19.39207777,415.0,0.01756964,7.68e-08,4.0,5.8133334,0.42669587,5.8133334,0.42669587,-10.039006,3.0399492,0.054244912,0.000155942,0.0
ACP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.001168224,0.035630841,2.791471963,2.0,1287.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.360490267,1.0,0.055862801,0.21701897,19.26279531,453.7891369,0.01907781,3e-06,10.0,3.615,0.20210498,3.615,0.20210498,-10.039006,3.0399492,0.050701151,0.045102309,0.0
