Hugo_Symbol,Score
AADACL3,0.39314756
ABCA4,0.48180085
ACBD6,0.2898606
ACOT11,0.49264225
ACP6,0.36308068
ACTL8,0.5797173
ADAM30,0.9999651
ADCY10,0.7448454
AGRN,0.98862225
AHCTF1,0.79630333
AK5,0.51848894
AKR7A2,0.60646796
ALDH9A1,0.9510621
ALG6,0.5196308
ALPL,0.8168482
AMPD1,0.8221509
AMPD2,0.8054223
AMY2B,0.13359018
ANGEL2,0.49160275
ANKRD13C,0.46423915
ANKRD35,0.7643045
AP4B1,0.2835794
ARHGAP30,0.8530035
ARHGEF10L,0.8347779
ARHGEF11,0.7364747
ARHGEF2,0.8407309
ARID1A,0.9772668
ASH1L,0.998448
ASPM,0.70600295
ASTN1,0.9679842
ATAD3B,0.47160137
ATAD3C,0.67811793
ATP13A2,0.8104364
ATP1A2,0.9596349
ATP1A4,0.8028654
AXDND1,0.99095625
B3GALNT2,0.3266803
B4GALT3,0.6876112
BARHL2,0.5996636
BCAN,0.8560742
BCAR3,0.7541738
BCL9,0.90318424
BEST4,0.5533315
BGLAP,0.30276078
BMP8A,0.25050426
BNIPL,0.5900517
BRDT,0.26668748
BSDC1,0.91094583
C1QA,0.17769714
C1orf101,0.742271
C1orf105,0.48479468
CCDC181,0.58043665
C1orf21,0.2804636
C1orf27,0.42792606
C1orf52,0.45947918
C1orf53,0.15846336
C1orf86,0.84792787
C4BPA,0.12894844
C4BPB,0.3213439
C8A,0.6453947
C8B,0.39396653
CACNA1S,0.9169114
CAMTA1,0.98774815
CAPN8,0.56172174
CAPN9,0.46181682
CASZ1,0.8678063
CCDC18,0.9504448
CCDC23,0.4183035
CCDC27,0.675981
CCDC30,0.52316344
CCT3,0.9119266
CD1A,0.7156431
CD1C,0.43184316
CD1E,0.62696195
CD48,0.23812504
CD58,0.85786045
CD84,0.33693874
CDCP2,0.35746327
CDK11B,0.7290429
CELA2A,0.9570574
CELF3,0.6913768
CELSR2,0.91120046
CENPF,0.7910857
CEP350,0.99999726
CERS2,0.56262803
CFH,0.91538537
CFHR4,0.051036343
CGN,0.99993503
CHD5,0.9982799
CHTOP,0.4983947
CLCA2,0.14364913
CLCNKA,0.4421253
CLIC4,0.86481553
CNIH3,0.20427847
CNIH4,0.20198463
CNST,0.8793705
CNTN2,0.3930391
COG2,0.59623754
COL16A1,0.5719625
COL24A1,0.6058529
COX20,0.16259834
CR1,0.99718153
CR2,0.84233075
CRB1,0.546385
CRNN,0.35032654
CROCC,0.9401466
CRP,0.1337605
CRTC2,0.64079994
CSMD2,0.9226743
CTPS1,0.9800081
CTRC,0.293422
CTSE,0.5518809
CTSK,0.47431543
CYP4A11,0.74061847
CYR61,0.985587
DAB1,0.7772446
DBT,0.6428059
DCST2,0.4160351
DDI2,0.00039613902
DDR2,0.43485487
DDX20,0.9719297
DEDD,0.48835233
DENND4B,0.65862465
DIEXF,0.93445385
DNAH14,0.99907243
DNAJC11,0.5351443
DNAJC6,0.5638031
DNAJC8,0.6020222
DNM3,0.74539644
DOCK7,0.88593936
DPT,0.15880157
DPYD,0.9995221
DRAXIN,0.38762987
DUSP27,0.89537174
DVL1,0.7765474
ECHDC2,0.23294291
ECM1,0.9981686
EDEM3,0.16704
EFCAB7,0.5723022
EFHD2,0.4467123
AGO4,0.99532855
EIF4G3,0.9917005
ELF3,0.4749673
ELTD1,0.89829314
EPHA8,0.68145806
EPHB2,0.7434324
EPHX1,0.5010737
EPRS,0.9679415
ETV3L,0.52829486
F11R,0.9903796
F13B,0.30045134
F5,0.9983463
FAF1,0.92559326
FAM129A,0.8492362
FAM151A,0.87381953
FAM189B,0.6440251
FAM46B,0.8257314
BRINP2,0.46017638
BRINP3,0.7312211
FAM71A,0.43732584
FAM78B,0.08184471
FBXO42,0.9798978
FCER1A,0.036577024
FCGR2A,0.30397505
FCGR2B,0.5558989
FCGR3A,0.27238765
FCRL1,0.59150386
FCRL2,0.84074914
FCRL3,0.5617561
FCRL5,0.58864594
FDPS,0.970676
FGR,0.45822853
FLG,0.9917178
FLG2,0.7484838
FMN2,0.999793
FMO2,0.6604152
FMO5,0.49537608
FMO6P,0.4092802
FMOD,0.4355274
FOXD3,0.5132865
FOXJ3,0.2161258
FPGT,0.9996662
FRRS1,0.4641569
GABRD,0.39210805
GBA,0.26533544
GBP2,0.37270233
GBP4,0.48535365
GBP5,0.27657488
GBP7,0.19890153
GDAP2,0.362933
GJA8,0.20238562
GLIS1,0.80786395
GLUL,0.7478777
GOLPH3L,0.96754104
GPBP1L1,0.27721134
GPR137B,0.5210834
GPR161,0.47654766
GPSM2,0.50037545
GREM2,0.29908735
GRIK3,0.98872256
GTF2B,0.98270905
H6PD,0.5086232
HEATR1,0.9768315
HHIPL2,0.60043573
HIPK1,0.66213846
HIST2H2BE,0.7912748
HIVEP3,0.9703185
HMCN1,0.9995914
HMGCS2,0.04547541
HOOK1,0.95908934
HORMAD1,0.8399849
HRNR,0.97186387
HSD11B1,0.814277
HSD3B1,0.89395195
HSD3B2,0.18313451
HSPG2,0.99953973
HTR6,0.40837777
IARS2,0.5507784
IBA57,0.48323706
ID3,0.20554331
IFNLR1,0.2432691
IGFN1,0.89977545
IGSF3,0.32667243
IL12RB2,0.9665409
IL23R,0.3060319
IL6R,0.12308322
INTS3,0.95356876
IPO13,0.67828226
IQGAP3,0.739301
IRF2BP2,0.9998739
IRF6,0.9919968
ISG20L2,0.4752001
ITGA10,0.6772311
ITLN1,0.18010542
IVL,0.2519871
JAK1,0.96202856
JUN,0.9987948
KANK4,0.9686147
KAZN,0.41799164
KCNA10,0.4374795
KCNA3,0.19971111
KCNC4,0.97868073
KCNH1,0.9128566
KCNT2,0.9939221
KCTD3,0.8120665
KDM4A,0.7987016
KDM5B,0.9809818
KHDRBS1,0.99177164
KIAA0319L,0.39446643
KIAA0907,0.7973993
KIAA1614,0.32688
KIF14,0.75265384
KIF17,0.53831446
KIF1B,0.8047332
KIF21B,0.909225
KIFAP3,0.63718987
KLF17,0.10926169
KLHDC7A,0.32212365
KLHL21,0.6557464
KPRP,0.28645974
L1TD1,0.78826475
LAMB3,0.35697007
LAMC1,0.67933446
LAMC2,0.8512045
LCE1A,0.20315437
LCE1B,0.48905542
LCE2B,0.5462026
LCE2C,0.032963276
LCE6A,0.39541635
LHX8,0.7306473
LMOD1,0.6212934
LPHN2,0.94402933
LPPR5,0.71606416
LRIF1,0.8055101
LRIG2,0.9675751
LRP8,0.94072115
LRRC38,0.3165994
LRRC40,0.9178488
LRRC42,0.38516146
LRRC8B,0.81181204
LRRC8C,0.19779664
LRRIQ3,0.8167245
LRRN2,0.99277157
LY9,0.96117073
LYST,0.9898784
MAB21L3,0.70751274
MACF1,0.9999956
MAGI3,0.7449725
MAN1C1,0.75626004
MAP1LC3C,0.27673948
MAP3K6,0.83150613
MAP7D1,0.98938704
MARK1,0.3197392
MASP2,0.27481684
MAST2,0.86732316
MECR,0.23870888
MED8,0.79948395
MEGF6,0.69168675
METTL13,0.6402571
MORN1,0.1974267
MOV10,1.0
MR1,0.17032003
MROH7,0.80489856
