Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
AADACL4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.001439885,0.023758099,2.243340533,2.0,1224.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.628653667,0.727,0.0,2.0,2.0,0.760456274,1.0,0.799360512,0.978371888,17.14990586,454.0,0.02278783,0.0,0.0,-16.7025,10.18604,0.11499999,0.0001805,-33.519998,19.244808,0.498918969,0.032183774,0.0
ABCA4,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.001439885,0.023758099,2.243340533,5.0,6822.0,0.285714286,0.142857143,0.0,0.571428571,0.0,1.0,0.0,0.0,1.0,0.539116128,0.609285714,0.0,1.333333333,1.666666667,0.901713255,1.0,0.795544948,0.977508297,18.9671404,370.0,-0.001895926,0.0,1.0,9.521334,2.6431048,11.016154,2.902044,-0.195,0.0003125,0.885834526,0.01017684,0.0
ABCB10,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.001439885,0.023758099,2.243340533,3.0,2217.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.477000245,0.542666667,0.0,3.0,3.0,0.876424189,1.0,0.00299,0.020369321,17.96480563,277.0,0.02002447,2.8e-05,12.0,4.0916666,0.85453335,5.828,0.8420527,-4.59,1.6777169,0.03321012,1.11e-05,0.0
ABL2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.001439885,0.023758099,2.243340533,3.0,3549.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.517763817,0.25575,0.0,0.666666667,0.666666667,0.238435861,1.0,0.412541254,0.777813147,18.3253933,301.0,0.005576853,0.000133221,35.0,8.678182,2.2894917,14.237143,2.8174428,-1.05,0.013872,0.945480606,0.000134434,0.0
ACBD3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001439885,0.023758099,2.243340533,1.0,1587.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.585073506,0.208,0.0,1.0,1.0,0.59311981,1.0,0.00494,0.031173326,19.52879041,214.0,0.02416004,0.000141362,24.0,13.55,3.661218,13.55,3.661218,-5.8326583,1.6777169,0.112545968,0.032183774,0.0
ACOT11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.001439885,0.023758099,2.243340533,3.0,1824.0,0.333333333,0.0,0.333333333,0.333333333,0.0,1.0,0.0,0.0,1.0,0.551909204,0.513333333,0.0,0.5,1.0,0.956937799,1.0,0.259403372,0.609434762,19.39207777,415.0,0.01756964,7.68e-08,4.0,10.6983334,4.1879427,16.752501,5.5058666,-1.41,0.023762001,0.068135011,0.000588086,0.0
ACTL8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001439885,0.023758099,2.243340533,1.0,1101.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.893573738,0.038,0.0,1.0,1.0,0.138217001,1.0,0.223613596,0.55855003,17.93135099,416.0,0.02650356,0.0,1.0,-47.883335,17.717461,0.39,1.3160446,-72.02,0.4802005,0.498918969,0.032183774,0.0
ACTRT2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.001439885,0.023758099,2.243340533,2.0,1134.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.366482029,0.61,0.0,2.0,2.0,0.526038927,1.0,0.301386377,0.662857803,18.23261439,634.0,0.01910433,0.0,0.0,1.078564184,1.673210003,4.566124768,1.316044563,-5.832658212,1.677716842,0.498918969,0.032183774,0.0
ADAM15,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.001439885,0.023758099,2.243340533,2.0,2592.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.003632887,0.2545,0.0,2.0,2.0,0.745712155,1.0,0.417014178,0.781749398,20.69431707,214.0,0.04370952,7.29e-05,31.0,6.12,0.5724067,6.12,0.5724067,-5.8326583,1.6777169,0.129180865,0.013083198,0.0
ADAM30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.001439885,0.023758099,2.243340533,2.0,2373.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,2.156951659,0.023,0.0,0.5,0.5,0.259201659,1.0,0.744047619,0.964025478,18.57346302,560.0,0.009313993,0.0,0.0,5.2275002,0.55621094,5.2275002,0.55621094,-5.8326583,1.6777169,1.561584051,0.098665768,0.0
ADAMTSL4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.001439885,0.023758099,2.243340533,2.0,3225.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.432798765,0.22875,0.0,0.666666667,0.666666667,0.79491256,1.0,0.218627022,0.551024944,20.49291817,152.0,0.03127347,0.000588745,107.0,6.3075,0.6400051,6.3075,0.6400051,-5.8326583,1.6777169,0.498918969,0.032183774,0.0
