Hugo_Symbol,Score
AADACL3,0.8738408
AADACL4,0.2115341
ABCA4,0.7091925
ABCD3,0.9897371
ABL2,0.9399772
ACADM,0.93476063
ACAP3,0.2211938
ACBD3,0.95329976
ACBD6,0.7728934
ACOT11,0.69688046
ACP6,0.9590375
ACTA1,0.9748684
ACTL8,0.9760558
ACTN2,0.9642723
ACTRT2,0.6501271
ADAM15,0.6150963
ADAM30,0.95232475
ADAMTS4,0.72618115
ADAMTSL4,0.8534982
ADAR,0.872096
ADCK3,0.40849465
ADCY10,0.99980825
ADIPOR1,0.2640317
ADORA1,0.1512612
ADORA3,0.7063747
ADSS,0.99783415
AGL,0.9184421
AGMAT,0.7425169
AGRN,0.97893846
AGT,0.48904046
AGTRAP,0.7792922
AHCTF1,0.9994998
AHDC1,0.97218037
AIDA,0.7692031
AIM1L,0.99994314
AIM2,0.015648203
AJAP1,0.9928415
AK2,0.82003343
AK4,0.26262215
AK5,0.9768654
AKNAD1,0.93195564
AKR7A2,0.5420677
AKR7A3,0.062147785
AKT3,0.54144853
ALDH9A1,0.72051704
ALG6,0.5443035
ALPL,0.7066577
ALX3,0.9886009
AMIGO1,0.2739584
AMPD1,0.9989047
AMY2A,0.9964528
AMY2B,0.55066955
ANGEL2,0.6337852
ANGPTL1,0.71523714
ANGPTL3,0.97743785
ANGPTL7,0.087696515
ANKRD13C,0.38554
ANKRD34A,0.23954561
ANKRD35,0.7101015
ANKRD45,0.15261354
ANP32E,0.723567
AP4B1,0.7389407
APCS,0.5735573
APH1A,0.73178965
APITD1,0.509886
APOA1BP,0.2741999
AQP10,0.707025
ARF1,0.7508879
ARHGAP29,0.8807999
ARHGAP30,0.69522977
ARHGEF10L,0.8954306
ARHGEF11,0.9512436
ARHGEF16,0.33621243
ARHGEF19,0.940462
ARHGEF2,0.96330255
ARID1A,0.99889815
ARID4B,0.9351148
ARL8A,0.7224703
ARNT,0.99437946
ARV1,0.5237403
ASAP3,0.5843197
ASB17,0.21629696
ASH1L,0.9778937
ASPM,0.9998147
ASTN1,0.99564195
ATAD3A,0.36981574
ATAD3B,0.671809
ATAD3C,0.47398415
ATF6,0.64520526
ATG4C,0.99998546
ATP13A2,0.5448516
ATP1A1,0.98878014
ATP1A2,0.9957081
ATP1A4,0.98627615
ATP1B1,0.6258205
ATP2B4,0.85078996
ATP5F1,0.66949683
ATP6V0B,0.2765828
ATP6V1G3,0.55678797
ATP8B2,0.9057173
ATXN7L2,0.5573965
AUNIP,0.2866638
AVPR1B,0.92248166
AXDND1,0.5669652
B3GALNT2,0.3566465
B3GALT2,0.4103554
B4GALT2,0.5898753
B4GALT3,0.84261227
BAI2,0.91668975
BARHL2,0.92289066
BCAN,0.71041876
BCAR3,0.80580145
BCAS2,0.97135264
BCL10,0.80117834
BCL9,0.6668066
BEND5,0.017611252
BEST4,0.5635355
BLZF1,0.9950547
BMP8A,0.017943246
BMP8B,0.44956666
BOLA1,0.7594118
BPNT1,0.29828677
BRDT,0.43972602
