Hugo_Symbol,Score
A3GALT2,0.19147107
AADACL3,0.63496596
AADACL4,0.2863846
ABCA4,0.9279255
ABCB10,0.81638116
ABCD3,0.9390218
ABL2,0.9141267
ACADM,0.81036747
ACAP3,0.15458603
ACBD3,0.8098488
ACBD6,0.052429136
ACOT11,0.62557036
ACOT7,0.69201124
ACP6,0.82550657
ACTA1,0.94051063
ACTL8,0.72158015
ACTN2,0.9232489
ACTRT2,0.5398232
ADAM15,0.82413566
ADAM30,0.6799577
ADAMTS4,0.79198414
ADAMTSL4,0.9361262
ADAR,0.86392653
ADCK3,0.72485805
ADCY10,0.99796164
ADIPOR1,0.5545055
ADORA1,0.42868814
ADORA3,0.6716731
ADPRHL2,0.5709676
ADSS,0.79619056
AGBL4,0.21995747
AGL,0.93769175
AGMAT,0.822733
AGRN,0.84749216
AGT,0.4750878
AGTRAP,0.77037233
AHCTF1,0.9435468
AHCYL1,0.96099025
AHDC1,0.9772858
AIDA,0.8058207
AIM1L,0.95196164
AIM2,0.095113836
AJAP1,0.9995413
AK2,0.6621008
AK4,0.068951264
AK5,0.9571918
AKNAD1,0.9791778
AKR1A1,0.66047883
AKR7A2,0.714398
AKR7A3,0.22804351
AKT3,0.44850355
ALDH4A1,0.7348054
ALDH9A1,0.7927975
ALG14,0.3605382
ALG6,0.76316524
ALPL,0.69421643
ALX3,0.6643229
AMIGO1,0.9431398
AMPD1,0.8694185
AMPD2,0.95587873
AMY2A,0.63757855
AMY2B,0.21261044
ANGEL2,0.4125904
ANGPTL1,0.9475029
ANGPTL3,0.9901838
ANGPTL7,0.14937724
ANKRD13C,0.58680075
ANKRD34A,0.47049984
ANKRD35,0.76476526
ANKRD45,0.26107177
ANXA9,0.6005482
AP4B1,0.2513978
APCS,0.75211245
APH1A,0.8114572
APITD1,0.0019524846
APOA1BP,0.29917374
APOBEC4,0.35492337
AQP10,0.8492225
ARF1,0.99691343
ARHGAP29,0.9734577
ARHGAP30,0.82438
ARHGEF10L,0.8308969
ARHGEF11,0.9846823
ARHGEF16,0.33074057
ARHGEF19,0.9893701
ARHGEF2,0.9462474
ARID1A,0.98364383
ARID4B,0.7421469
ARL8A,0.756067
ARNT,0.9712805
ASAP3,0.65239745
ASB17,0.3494446
ASH1L,0.9817176
ASPM,0.99436235
ASTN1,0.9973074
ATAD3A,0.63079035
ATAD3B,0.52810055
ATAD3C,0.64486283
ATF3,0.7785027
ATF6,0.76231295
ATG4C,0.6838202
ATP13A2,0.80305076
ATP1A1,0.9943743
ATP1A2,0.9996331
ATP1A4,0.86306155
ATP1B1,0.7345304
ATP2B4,0.9475383
ATP5F1,0.9883338
ATP6V1G3,0.5565041
ATP8B2,0.8476556
ATPAF1,0.33283836
ATXN7L2,0.71051025
AURKAIP1,0.66863674
AVPR1B,0.86525
AXDND1,0.8135262
B3GALNT2,0.7615494
B3GALT2,0.6677969
B3GALT6,0.501766
B4GALT2,0.12307565
B4GALT3,0.3289603
BAI2,0.99056923
BARHL2,0.738879
BATF3,0.011861619
BCAN,0.7095813
BCAR3,0.9603078
BCAS2,0.07413872
