Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
ACADM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1278.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.741542178,0.71,0.0,1.0,1.0,0.908265213,1.0,0.134246208,0.403823304,17.22066078,578.0,-0.01324586,8.21e-05,49.0,-8.3,1.421298,0.13,3.6095303,-16.73,2.0297654,0.013090996,0.02584915,0.0
ACBD3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1587.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.251987499,0.945,0.0,1.0,1.0,0.59311981,1.0,0.00494,0.031173326,19.52879041,214.0,0.02416004,0.000141362,24.0,7.75,1.173512,7.75,1.173512,-11.6547875,2.0297654,0.120080201,0.02584915,0.0
ADAMTSL4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3225.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.182150781,0.29,0.0,1.0,1.0,0.79491256,1.0,0.218627022,0.551024944,20.49291817,152.0,0.03127347,0.000588745,107.0,3.7249997,0.29414447,7.56,3.6095303,-0.11,2.0297654,0.34045889,0.02584915,0.0
ADSS,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1371.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.484237999,0.4445,0.0,2.0,2.0,0.326797386,1.0,0.710732054,0.953418463,19.43763871,534.0,0.002229515,4.51e-05,40.0,2.89,0.11708733,2.89,0.11708733,-11.6547875,2.0297654,0.34045889,0.02584915,0.0
AGBL4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1512.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.414837099,0.854,0.0,1.0,1.0,0.231696015,1.0,0.100583384,0.331600101,14.00870785,1041.0,-0.01843567,0.0,0.0,0.625,0.0011045,0.625,0.0011045,-11.6547875,2.0297654,0.34045889,0.02584915,0.0
AHDC1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4812.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.310565047,0.896,0.0,1.0,1.0,0.513874615,1.0,0.038908992,0.165228197,19.4932697,217.0,0.02515438,3.12e-05,10.0,-5.615,0.66240053,0.14,3.6095303,-11.37,2.0297654,0.34045889,0.02584915,0.0
APH1A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,798.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.757550279,0.266,0.0,1.0,1.0,1.0,1.0,0.083626024,0.291135684,20.21032651,197.0,0.0377598,0.000277232,22.0,6.08,0.70329797,6.08,0.70329797,-11.6547875,2.0297654,0.34045889,0.02584915,0.0
APOA1BP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,867.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.741542178,0.753,0.0,1.0,1.0,1.0,1.0,0.71942446,0.956333631,20.96684408,180.0,0.03700808,1.5e-05,16.0,3.355,0.20161252,3.355,0.20161252,-11.6547875,2.0297654,0.102212647,0.02584915,0.0
APOA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,303.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.896,1.0,0.0,1.0,0.060631783,1.0,0.740740741,0.963040439,19.47490409,234.0,0.03749509,1.52e-05,12.0,3.355,0.20161252,3.355,0.20161252,-11.6547875,2.0297654,0.858196583,0.02584915,0.0
ARID1A,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6858.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.968992248,1.0,0.999514212,19.89647003,182.0,0.02749164,0.000107153,52.0,-16.595,5.40876,8.270056,3.6095303,-16.595,5.40876,0.086279915,0.02584915,0.0
ARID4B,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3939.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.327795487,0.535,0.0,2.0,2.0,0.011725529,1.0,0.717360115,0.95565087,19.07137123,297.0,0.02157151,2.69e-05,21.0,2.3133334,0.039433865,2.3133334,0.039433865,-11.6547875,2.0297654,0.34045889,0.02584915,0.0
ARNT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2370.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.978799569,0.204,0.0,1.0,1.0,0.41963911,1.0,0.636132316,0.923885938,20.76942545,188.0,0.03341297,0.000220617,42.0,5.37,3.4502547,5.37,3.6095303,-11.6547875,2.0297654,0.34045889,0.02584915,0.0
