Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
ABCA4,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,6822.0,0.0,0.3,0.0,0.7,0.0,1.0,0.0,0.0,0.856863624,0.685992057,0.7995,0.0,7.0,10.0,0.901713255,1.0,0.795544948,0.977508297,18.9671404,370.0,-0.001895926,0.0,1.0,3.840625,1.3218326,4.1406665,1.4008163,-0.66,0.8683949,0.940494694,0.001557713,0.0
ABCB10,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2217.0,0.0,0.0,0.0,0.666666667,0.0,1.0,0.333333333,0.0,1.0,0.854335109,0.787,0.0,2.0,3.0,0.876424189,1.0,0.00299,0.020369321,17.96480563,277.0,0.02002447,2.8e-05,12.0,-0.44000023,0.925686,3.2119997,0.15682469,-18.7,0.8683949,0.034676259,5.04e-06,0.0
ACBD6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,849.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.579380164,1.028460357,0.215666667,0.0,3.0,3.0,0.7390983,1.0,0.408329931,0.774062792,19.05087985,445.0,0.01167259,2.05e-06,3.0,0.945,0.0513167,1.266,0.0564178,-0.66,0.8683949,0.092253632,0.000164172,0.0
ACTN2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2685.0,0.0,0.166666667,0.0,0.833333333,0.0,1.0,0.0,0.0,1.0,0.334517576,0.674166667,0.0,5.0,6.0,0.845308538,0.997555012,0.611246944,0.911398344,18.70448356,682.0,-0.009612596,0.000246355,62.0,9.8116666,4.781905,22.321667,6.5897346,-2.6983334,0.17445338,1.406658872,0.082077202,0.0
ADAM30,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2373.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.912143668,0.48975,0.0,8.0,8.0,0.259201659,1.0,0.744047619,0.964025478,18.57346302,560.0,0.009313993,0.0,0.0,-0.10166669,0.07076852,0.781,0.010574322,-4.515,0.2158245,1.657263458,0.009613694,0.0
ADAMTS4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2514.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,1.0,0.86260052,0.56375,0.0,3.0,4.0,0.964320154,1.0,0.024395004,0.114982849,19.47490409,234.0,0.03749509,1.26e-06,3.0,3.0766668,0.3871811,4.19,0.39101304,-2.49,0.8683949,0.811309027,0.001509225,0.0
ADAMTSL4,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3225.0,0.0,0.0,0.0,0.75,0.0,1.0,0.25,0.0,1.0,1.69369123,0.3645,0.0,3.0,4.0,0.79491256,1.0,0.218627022,0.551024944,20.49291817,152.0,0.03127347,0.000588745,107.0,1.778,0.046392204,1.778,0.046392204,-4.2097565,0.8683949,0.479959319,0.033599776,0.0
ADAR,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3681.0,0.0,0.333333333,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.8628918,0.682333333,0.0,2.0,3.0,0.071002556,1.0,0.575373993,0.893403353,20.87831066,403.0,0.03639176,2.77e-05,39.0,8.742,2.621331,8.742,2.621331,-4.2097565,0.8683949,0.017294942,1.23e-05,0.0
ADORA1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,981.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.789463014,0.5285,0.0,2.0,2.0,1.0,1.0,0.35971223,0.727500334,18.83931729,453.0,0.03682687,9.13e-06,7.0,0.7,1.2734625,0.7,1.1280172,-4.2097565,0.8683949,1.258973736,0.033599776,0.0
ADSS,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1371.0,0.0,0.333333333,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.731945436,0.649666667,0.0,2.0,3.0,0.326797386,1.0,0.710732054,0.953418463,19.43763871,534.0,0.002229515,4.51e-05,40.0,6.545,1.4624811,6.545,1.4624811,-4.2097565,0.8683949,0.479959319,0.033599776,0.0
AGBL4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1512.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.281287165,0.982,0.0,1.0,1.0,0.231696015,1.0,0.100583384,0.331600101,14.00870785,1041.0,-0.01843567,0.0,0.0,0.28,0.0,0.28,0.0,-4.2097565,0.8683949,0.479959319,0.033599776,0.0
AGRN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6138.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,2.20487147,0.521,0.0,1.0,2.0,0.677506775,1.0,0.201207243,0.52382693,20.91084399,239.0,0.01491109,9.33e-06,10.0,0.764112124,1.277073381,3.438740081,1.126223186,-4.219625966,0.872615937,0.479959319,0.033599776,0.0
AHCTF1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,6828.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.08529353,0.339142857,0.0,7.0,7.0,0.773993808,1.0,0.168776371,0.469060032,18.68886838,405.0,0.004111425,4.12e-05,15.0,2.4378572,0.66728652,3.752,0.8942466,-0.8475,0.007354918,0.870103949,0.002338362,0.0
AHCYL1,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1593.0,0.0,0.2,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.639585652,0.7374,0.0,4.0,5.0,0.914913083,1.0,0.337040782,0.703589936,19.33323093,373.0,0.02916888,0.000663907,139.0,2.173,1.1813427,5.3128574,1.2693596,-5.1533334,0.35778133,0.077246457,0.000130641,0.0
AJAP1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1236.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.324925367,0.6705,0.0,2.0,2.0,0.141043724,1.0,0.301295571,0.66274888,12.47556777,921.0,0.003660757,1.97e-06,3.0,-3.4966666,0.21424436,0.06,1.1280172,-5.2750003,0.23874051,1.423888997,0.029529041,0.0
AK4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,672.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.732495982,0.533,0.0,2.0,2.0,1.0,1.0,0.343288706,0.710327318,18.0951178,351.0,-0.008810368,2.97e-05,9.0,-3.0075,0.65064495,0.9833333,0.020362333,-14.98,0.8683949,0.479959319,0.033599776,0.0
AK5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1689.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.335868897,0.7254,0.0,5.0,5.0,0.812347685,1.0,0.161264312,0.455525007,18.88673047,536.0,-0.008071406,1.82e-06,8.0,1.5077778,0.19580445,2.17625,0.17781428,-3.84,0.8683949,0.813553353,0.168257523,0.0
