Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
ABCA4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.004807692,0.020192308,1.696153846,5.0,6822.0,0.2,0.0,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.986360346,0.3806,0.0,2.0,2.0,0.901713255,1.0,0.795544948,0.977508297,18.9671404,370.0,-0.001895926,0.0,1.0,-7.28375,0.8675243,0.21,9.8e-05,-9.781667,0.9150142,0.946072423,0.000403112,0.0
ABCB10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004807692,0.020192308,1.696153846,1.0,2217.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.56038132,0.407,0.0,1.0,1.0,0.876424189,1.0,0.00299,0.020369321,17.96480563,277.0,0.02002447,2.8e-05,12.0,-9.405,1.8031005,0.09,2.1040639,-18.9,1.7424604,0.034446144,0.025987279,0.0
ABCD3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004807692,0.020192308,1.696153846,1.0,1980.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.262895447,0.715,0.0,1.0,1.0,0.460193281,1.0,0.034878449,0.151926552,18.81072099,348.0,-0.007712561,0.000162277,50.0,-4.605,0.5010005,0.4,2.1040639,-9.61,1.7424604,0.115499008,0.025987279,0.0
ABL2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.004807692,0.020192308,1.696153846,3.0,3549.0,0.333333333,0.0,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.589002495,0.374,0.0,1.0,1.0,0.238435861,1.0,0.412541254,0.777813147,18.3253933,301.0,0.005576853,0.000133221,35.0,-12.573333,10.8969115,1.995,0.13638301,-41.71,28.60705,0.846631555,0.018785258,0.0
ACADM,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.004807692,0.020192308,1.696153846,2.0,1278.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.803326524,0.6355,0.0,2.0,2.0,0.908265213,1.0,0.134246208,0.403823304,17.22066078,578.0,-0.01324586,8.21e-05,49.0,-4.555,0.18745699,5.956424,2.1040639,-4.555,0.18745699,0.012042046,5.62e-06,0.0
ACAP3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004807692,0.020192308,1.696153846,1.0,2505.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.231619399,0.059,0.0,1.0,1.0,1.0,1.0,0.741289844,0.963205024,20.73397936,273.0,0.02773012,2.24e-08,2.0,0.449300678,2.443704001,5.956423654,2.104063875,-8.170774182,1.742460468,0.431063205,0.025987279,0.0
ACOT7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004807692,0.020192308,1.696153846,1.0,1143.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.472894773,0.85,0.0,1.0,1.0,0.639795266,1.0,0.952380952,0.998847775,19.29578126,176.0,0.02580471,8.44e-05,25.0,-24.929999,12.590161,0.16,2.1040639,-50.02,1.7424604,0.039658196,0.025987279,0.0
ACTA1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004807692,0.020192308,1.696153846,1.0,1134.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.295155422,0.9425,0.0,1.0,2.0,0.616522811,1.0,0.242072137,0.585456187,17.89300046,361.0,0.02946144,0.00107713,109.0,-1.995,0.09990451,0.24,2.1040639,-4.23,1.7424604,0.576209747,0.025987279,0.0
ADAM15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004807692,0.020192308,1.696153846,2.0,2592.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.752011325,0.7495,0.0,1.0,2.0,0.745712155,1.0,0.417014178,0.781749398,20.69431707,214.0,0.04370952,7.29e-05,31.0,-3.72,2.443704,5.956424,2.1040639,-3.72,1.7424604,0.065866459,0.025987279,0.0
ADAM30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004807692,0.020192308,1.696153846,1.0,2373.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.156951659,0.046,0.0,1.0,1.0,0.259201659,1.0,0.744047619,0.964025478,18.57346302,560.0,0.009313993,0.0,0.0,4.555,0.37411249,4.555,0.37411249,-8.1707746,1.7424604,1.55355314,0.025987279,0.0
