Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
ABCA4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6822.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.248691957,0.5162,0.0,5.0,5.0,0.901713255,1.0,0.795544948,0.977508297,18.9671404,370.0,-0.001895926,0.0,1.0,-7.28375,0.8675243,0.21,9.8e-05,-9.781667,0.9150142,0.946072423,0.000403112,0.0
ABCB10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2217.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.246885834,0.653,0.0,1.0,1.0,0.876424189,1.0,0.00299,0.020369321,17.96480563,277.0,0.02002447,2.8e-05,12.0,-9.405,1.8031005,0.09,2.0454211,-18.9,1.6800674,0.034446144,0.024338226,0.0
ABCD3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1980.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.977745398,0.351,0.0,1.0,1.0,0.460193281,1.0,0.034878449,0.151926552,18.81072099,348.0,-0.007712561,0.000162277,50.0,-4.605,0.5010005,0.4,2.0454211,-9.61,1.6800674,0.115499008,0.024338226,0.0
ABL2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3549.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.359480825,0.610666667,0.0,3.0,3.0,0.238435861,1.0,0.412541254,0.777813147,18.3253933,301.0,0.005576853,0.000133221,35.0,-12.573333,10.8969115,1.995,0.13638301,-41.71,28.60705,0.846631555,0.018785258,0.0
ACADM,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1278.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.491357271,0.1765,0.0,2.0,2.0,0.908265213,1.0,0.134246208,0.403823304,17.22066078,578.0,-0.01324586,8.21e-05,49.0,-4.555,0.18745699,5.960842,2.0454211,-4.555,0.18745699,0.012042046,5.62e-06,0.0
ACAP3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2505.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.536801323,0.446,0.0,1.0,1.0,1.0,1.0,0.741289844,0.963205024,20.73397936,273.0,0.02773012,2.24e-08,2.0,0.441738224,2.383985811,5.93316211,2.026434817,-7.957632663,1.69643854,0.431026731,0.024338226,0.0
ACOT7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1143.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.274859119,0.894,0.0,1.0,1.0,0.639795266,1.0,0.952380952,0.998847775,19.29578126,176.0,0.02580471,8.44e-05,25.0,-24.929999,12.590161,0.16,2.0454211,-50.02,1.6800674,0.039658196,0.024338226,0.0
ACTA1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1134.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.462023029,0.93,0.0,1.0,1.0,0.616522811,1.0,0.242072137,0.585456187,17.89300046,361.0,0.02946144,0.00107713,109.0,-1.995,0.09990451,0.24,2.0454211,-4.23,1.6800674,0.576209747,0.024338226,0.0
ADAM15,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2592.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.518669629,0.529,0.0,2.0,2.0,0.745712155,1.0,0.417014178,0.781749398,20.69431707,214.0,0.04370952,7.29e-05,31.0,-3.72,2.3517797,5.960842,2.0454211,-3.72,1.6800674,0.065866459,0.024338226,0.0
ADAM30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2373.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.182023711,0.179,0.0,1.0,1.0,0.259201659,1.0,0.744047619,0.964025478,18.57346302,560.0,0.009313993,0.0,0.0,4.555,0.37411249,4.555,0.37411249,-7.871721,1.6800674,1.55355314,0.024338226,0.0
ADAMTSL4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3225.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.728134241,0.552666667,0.0,3.0,3.0,0.79491256,1.0,0.218627022,0.551024944,20.49291817,152.0,0.03127347,0.000588745,107.0,-4.1616667,0.30075738,0.14,2.0454211,-5.022,0.3204337,0.431026731,0.024338226,0.0
ADAR,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3681.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.431767338,0.827666667,0.0,3.0,3.0,0.071002556,1.0,0.575373993,0.893403353,20.87831066,403.0,0.03639176,2.77e-05,39.0,-9.703333,4.057784,1.21,0.034351,-20.616667,6.537084,0.017814241,9.13e-06,0.0
ADCK3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1944.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.758035092,0.524333333,0.0,3.0,3.0,0.538502962,1.0,0.747943156,0.965167014,18.64932495,481.0,0.004611321,0.000125982,13.0,-3.907143,1.4115163,1.9779999,0.1545392,-18.620001,1.7898323,0.431026731,0.024338226,0.0
ADCY10,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4833.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.082197257,0.44625,0.0,4.0,4.0,0.079624174,1.0,0.637755102,0.924617935,19.02812919,238.0,0.01328722,0.0,0.0,-4.55125,0.36972042,0.14333334,0.000302333,-7.368,0.3823902,0.431026731,0.024338226,0.0
ADORA3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1044.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.740229471,0.087,0.0,1.0,1.0,0.688705234,1.0,0.03579995,0.155006938,18.51303475,330.0,0.02739502,4.16e-06,12.0,-5.85,0.75644995,0.3,2.0454211,-12.0,1.6800674,1.626682612,0.024338226,0.0
AGBL4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1512.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.281287165,0.828,0.5,1.0,2.0,0.231696015,1.0,0.100583384,0.331600101,14.00870785,1041.0,-0.01843567,0.0,0.0,-1.7633334,0.038416334,0.2,2.0454211,-2.7449999,0.0190125,0.431026731,0.024338226,0.0
AGL,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4599.0,0.0,0.333333333,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.558934352,0.813666667,0.0,2.0,3.0,0.728862974,1.0,0.183486239,0.494608369,18.14422207,595.0,0.008860483,0.000157151,47.0,-1.2885714,0.5577818,2.404,0.2387333,-10.52,0.005618001,0.060283311,0.000191238,0.0
AGMAT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1059.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.432412368,0.735,0.0,1.0,1.0,0.474833808,1.0,0.11727454,0.368621743,19.32520442,162.0,0.03066174,1.28e-05,14.0,-2.4899999,0.16244999,0.36,2.0454211,-5.34,1.6800674,0.386585104,0.024338226,0.0
AGRN,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6138.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.76222623,0.43875,0.0,4.0,4.0,0.677506775,1.0,0.201207243,0.52382693,20.91084399,239.0,0.01491109,9.33e-06,10.0,0.441738224,2.383985811,5.93316211,2.026434817,-7.957632663,1.69643854,0.431026731,0.024338226,0.0
AGT,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1458.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.808827076,0.198666667,0.0,3.0,3.0,1.0,0.034884532,0.888962534,0.138725166,18.68815501,568.0,0.00627829,5.5e-05,11.0,-3.122857,0.3899452,0.6225,0.003909583,-8.116666,0.5093453,0.691671387,0.007503459,0.0
AGTRAP,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,480.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.83155801,0.1135,0.0,2.0,2.0,0.34270048,1.0,0.150625094,0.435752576,19.21033936,187.0,0.03595755,0.000734034,72.0,-2.9125001,0.13066159,0.21,0.0,-6.035,0.001984501,0.063185246,0.000209709,0.0
AHCTF1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,7.0,6828.0,0.0,0.0,0.0,0.833333333,0.0,1.0,0.166666667,0.0,1.0,0.923385012,0.4735,0.0,5.0,6.0,0.773993808,1.0,0.168776371,0.469060032,18.68886838,405.0,0.004111425,4.12e-05,15.0,-8.953846,2.9541671,1.9879999,0.15785819,-15.7925,3.5844285,0.842251748,0.024568532,0.0
AHCYL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1593.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.914913083,1.0,0.337040782,0.703589936,19.33323093,373.0,0.02916888,0.000663907,139.0,-4.74,0.48020002,0.16,2.0454211,-9.64,1.6800674,0.083529026,0.024338226,0.0
AHDC1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4812.0,0.0,0.0,0.0,0.666666667,0.0,1.0,0.333333333,0.0,1.0,0.327795487,0.728666667,0.0,2.0,3.0,0.513874615,1.0,0.038908992,0.165228197,19.4932697,217.0,0.02515438,3.12e-05,10.0,-4.0516667,0.4176438,0.065,6.05e-05,-6.1100002,0.5265834,0.431026731,0.024338226,0.0
AIM2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1032.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.846156037,0.063,0.0,1.0,1.0,0.403877221,1.0,0.353481796,0.721075748,16.58014534,866.0,0.008364007,0.0,1.0,4.555,0.37411249,4.555,0.37411249,-7.871721,1.6800674,0.307819261,0.024338226,0.0
AJAP1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1236.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.535566085,0.709,0.0,2.0,2.0,0.141043724,1.0,0.301295571,0.66274888,12.47556777,921.0,0.003660757,1.97e-06,3.0,-3.216,0.2661373,0.25,0.000271,-8.415,0.16302051,0.199097474,0.001288977,0.0
AKIRIN1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,579.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.274859119,0.757,0.0,1.0,1.0,1.0,1.0,0.420168067,0.784496003,19.37853724,318.0,0.02975685,2.64e-06,2.0,-9.125,1.6182005,5.960842,2.0454211,-9.125,1.6182005,0.431026731,0.024338226,0.0
AKR1A1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,978.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.577312542,0.5045,0.0,2.0,2.0,0.650618087,1.0,0.945179584,0.998469124,19.73694275,161.0,0.02696786,1.24e-05,28.0,-3.98,0.26569199,0.14,2.0454211,-6.0399998,0.276768,0.068070363,0.000225634,0.0
ALDH4A1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1692.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.037658762,0.069,0.0,1.0,1.0,0.695410292,1.0,0.570125428,0.890478275,19.29356146,453.0,0.02718929,1.57e-05,23.0,-11.475,2.6519045,0.04,2.0454211,-22.99,1.6800674,0.071287176,0.024338226,0.0
ALG14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,651.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.251987499,0.804,0.0,1.0,1.0,1.0,1.0,0.273298715,0.627819045,18.07050096,425.0,-0.00899466,0.0,1.0,-3.72,2.3517797,5.960842,2.0454211,-3.72,1.6800674,0.10550486,0.024338226,0.0
ALPL,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1575.0,0.0,0.333333333,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.910938346,0.595333333,0.0,2.0,3.0,0.367242012,1.0,0.236016049,0.576789113,19.0637803,297.0,0.0418635,0.0,2.0,-14.381666,10.062358,0.045000002,4.5e-06,-21.595,14.689308,0.482476709,0.019212672,0.0
ALX3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1032.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.095607805,0.329,0.0,2.0,2.0,0.039443064,1.0,0.750750751,0.965977156,19.12458682,400.0,0.02921674,0.0,0.0,-4.115,0.34547767,0.245,2.45e-05,-8.475,0.2760245,1.782381852,0.000220482,0.0
AMIGO1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1482.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.858615934,0.526,0.0,1.0,1.0,0.464468184,1.0,0.967117988,0.999453362,20.01039561,272.0,0.03738143,1.77e-05,13.0,-5.06,0.51005,5.960842,2.0454211,-5.06,0.51005,0.431026731,0.024338226,0.0
AMPD2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2640.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.461759796,0.5805,0.0,2.0,2.0,0.878734622,1.0,0.094055681,0.316390926,19.91624278,201.0,0.0290857,1.39e-05,15.0,-6.735,0.8640437,5.960842,2.0454211,-6.735,0.8640437,0.053705098,1.16e-07,0.0
AMY2B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1536.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.809086606,0.102,0.0,1.0,1.0,0.551267916,1.0,0.46728972,0.822806462,14.93276147,974.0,-0.01881541,0.0,1.0,-1.5166666,0.09738233,0.285,4.5e-06,-5.12,1.6800674,1.887539423,0.024338226,0.0
ANGPTL3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1383.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.864069739,0.542,0.0,1.0,2.0,0.459558824,1.0,0.051090788,0.203042511,19.33354204,441.4443941,0.020291177,0.0,1.0,-4.5375,0.6450589,0.045000002,4.5e-06,-9.1199994,1.0952,1.691844565,0.071253931,0.0
ANGPTL7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1041.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.246885834,0.996,0.0,1.0,1.0,0.420698359,1.0,0.423728814,0.787568483,19.33354204,441.4443941,0.020291177,0.0,3.0,-2.755,0.17582449,0.21,2.0454211,-5.72,1.6800674,1.90823834,0.024338226,0.0
ANKRD35,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3006.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.860967284,0.4064,0.0,5.0,5.0,0.961538462,1.0,0.096311278,0.321696027,19.33354204,441.4443941,0.020291177,0.0,1.0,-4.948182,1.0341378,0.05,1.13e-05,-7.804286,1.4618429,0.260314338,0.008182062,0.0
ANP32E,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,807.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.791708262,0.253,0.0,1.0,1.0,1.0,1.0,0.125801988,0.386595312,20.20414722,197.0,0.03948283,1.79e-05,27.0,-2.255,0.13158451,0.31,2.0454211,-4.82,1.6800674,0.144986016,0.024338226,0.0
APH1A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,798.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.922692646,0.759,0.0,1.0,1.0,1.0,1.0,0.083626024,0.291135684,20.21032651,197.0,0.0377598,0.000277232,22.0,-2.1066666,0.16360632,0.225,0.0010125,-6.77,1.6800674,0.431026731,0.024338226,0.0
AQP10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,906.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.070455327,0.203,0.0,1.0,1.0,0.14619883,1.0,0.488042948,0.838141469,20.65691361,236.0,0.02906639,0.0,0.0,-0.785,0.0194045,0.2,2.0454211,-1.77,1.6800674,1.458963258,0.024338226,0.0
ARHGAP29,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3786.0,0.0,0.0,0.0,0.75,0.0,1.0,0.25,0.0,1.0,1.749348158,0.432,0.0,3.0,4.0,0.776397516,1.0,0.06759954,0.249723119,18.83041524,327.0,-0.008548422,1.12e-05,9.0,-2.64375,0.19997025,0.11,5.67e-05,-5.3975,0.26432357,0.431026731,0.024338226,0.0
ARHGAP30,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3306.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,1.0,0.625517446,0.66275,0.0,3.0,4.0,0.341296928,1.0,0.625782228,0.919119429,19.39421376,250.0,0.02271094,0.0,0.0,-0.8083335,0.69229337,3.2375,0.38809557,-8.9,0.33292805,0.431026731,0.024338226,0.0
