Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
ABCA4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,6822.0,0.0,0.0,0.666666667,0.333333333,0.0,1.0,0.0,0.0,0.579380164,0.295155422,0.959666667,0.0,1.0,3.0,0.901713255,1.0,0.795544948,0.977508297,18.9671404,370.0,-0.001895926,0.0,1.0,-0.395,0.0045167,0.053333334,4.43e-05,-0.8433334,0.005217334,0.943353361,0.000197608,0.0
ACOT11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1824.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.288043771,0.926,0.0,1.0,1.0,0.956937799,1.0,0.259403372,0.609434762,19.39207777,415.0,0.01756964,7.68e-08,4.0,0.165,4.05e-05,0.165,4.05e-05,-1.5798442,0.641276,0.144494019,0.028743315,0.0
ACTL8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1101.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.734687691,0.333,0.0,1.0,1.0,0.138217001,1.0,0.223613596,0.55855003,17.93135099,416.0,0.02650356,0.0,1.0,0.020000004,0.0002,0.12,0.2727627,-0.08,0.641276,0.47752466,0.028743315,0.0
ACTN2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2685.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.268735747,0.941,0.0,1.0,1.0,0.845308538,0.997555012,0.611246944,0.911398344,18.70448356,682.0,-0.009612596,0.000246355,62.0,6.8,0.9688321,13.76,0.2727627,-0.16,0.641276,0.712899256,0.028743315,0.0
ADAR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3681.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.439913868,0.082,0.0,1.0,1.0,0.071002556,1.0,0.575373993,0.893403353,20.87831066,403.0,0.03639176,2.77e-05,39.0,0.61,0.002888,0.61,0.002888,-1.5798442,0.641276,0.015998377,0.028743315,0.0
ADSS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1371.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.251987499,0.944,0.0,1.0,2.0,0.326797386,1.0,0.710732054,0.953418463,19.43763871,534.0,0.002229515,4.51e-05,40.0,-1.2,0.021628,1.0273086,0.2727627,-1.2,0.021628,0.47752466,0.028743315,0.0
AIDA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,921.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.281287165,0.843,0.0,1.0,1.0,0.151998784,1.0,0.31201248,0.675417189,17.76153695,392.0,0.001234602,2.22e-05,12.0,0.165,4.05e-05,0.165,4.05e-05,-1.5798442,0.641276,0.47752466,0.028743315,0.0
AKR7A2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1080.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.522560236,0.865,0.0,1.0,1.0,0.063922271,1.0,0.355239787,0.72289956,19.62838537,448.0,0.04036309,5.76e-06,9.0,-0.265,0.0008405,1.0273086,0.2727627,-0.265,0.0008405,0.47752466,0.028743315,0.0
ALG6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1524.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.262895447,0.991,0.0,1.0,1.0,1.0,1.0,0.144969556,0.424939332,17.0272084,477.0,0.001580308,3.37e-06,6.0,1.23,0.024641998,1.23,0.024641998,-1.5798442,0.641276,0.47752466,0.028743315,0.0
ANKRD13C,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1626.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.766909328,0.083,0.0,1.0,1.0,0.772797527,1.0,0.198491465,0.519453985,18.17412547,396.0,-0.001240119,2.94e-06,4.0,0.165,4.05e-05,0.165,4.05e-05,-1.5798442,0.641276,0.47752466,0.028743315,0.0
ANKRD34A,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1491.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.818828457,0.298,0.0,2.0,2.0,0.762776506,1.0,0.630914826,0.921504358,19.19873619,460.3955788,0.018887105,0.0,0.0,0.19500001,0.004609,0.4833333,0.001925333,-0.67,0.641276,0.47752466,0.028743315,0.0
ARHGEF11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4689.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.509111539,0.823,0.0,1.0,1.0,0.235017626,1.0,0.336360579,0.702849493,19.87000975,350.0,0.03612695,6.62e-05,15.0,2.7700001,0.136242,2.7700001,0.136242,-1.5798442,0.641276,0.176193285,0.028743315,0.0
ARID1A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6858.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.509111539,0.65,0.0,1.0,1.0,0.0,0.968992248,1.0,0.999514212,19.89647003,182.0,0.02749164,0.000107153,52.0,0.165,4.05e-05,0.165,4.05e-05,-1.5798442,0.641276,0.171389156,0.028743315,0.0
