Hugo_Symbol,Score
ABCA4,0.7651898
ACOT11,0.51175004
ACTL8,0.85224
ACTN2,0.660885
ADAR,0.9171252
ADSS,0.8463023
AIDA,0.80533594
AKR7A2,0.24633944
ALG6,0.52951914
ANKRD13C,0.2197967
ANKRD34A,0.18861623
ARHGEF11,0.80563766
ARID1A,0.89540845
ARNT,0.8100211
ATP1A1,0.99460477
ATP1A2,0.9836781
ATP1B1,0.68758416
ATP2B4,0.7072384
ATP8B2,0.7598581
AURKAIP1,0.51687753
B4GALT2,0.5145295
BCAN,0.54932696
BCAR3,0.75234586
BCL9,0.7014109
BLZF1,0.8891885
C1QA,0.50255346
CCDC181,0.8570286
C1orf141,0.17371985
C1orf162,0.25266558
C1orf216,0.21833831
C1orf27,0.42103398
C1orf56,0.12176991
C1orf74,0.13320754
C4BPB,0.69096696
CACNA1S,0.9760349
CADM3,0.84575456
CAMTA1,0.94770116
CATSPER4,0.2431786
CCDC18,0.99114496
CCDC24,0.33497438
CD164L2,0.57213354
CD5L,0.145273
CDC14A,0.4912827
CDC42BPA,0.9997961
CENPF,0.7621618
CENPL,0.27306396
CFHR2,0.108074866
CNST,0.3095721
CPSF3L,0.34900558
CR1L,0.18778223
CREB3L4,0.7062038
CROCC,0.5030054
CSDE1,0.6313571
CSF3R,0.75881493
CSMD2,0.8583946
CTSK,0.9975593
CTTNBP2NL,0.6305855
DCST1,0.33167323
DCST2,0.75829554
DDR2,0.45733207
DDX20,0.8988931
DDX59,0.6056258
DENND2C,0.30999166
DEPDC1,0.82032764
DISP1,0.6849516
DPT,0.53305924
EFCAB7,0.8364531
EIF2B3,0.48129985
AGO3,0.9991204
AGO4,0.74631625
ELTD1,0.90563256
EPB41,0.7831435
EPHA10,0.48554558
EPRS,0.9389144
ERI3,0.13377392
ERMAP,0.5687722
EXTL2,0.087261535
F13B,0.58393335
FAAH,0.96543705
BRINP3,0.66410697
FAM71A,0.99997926
FBXO44,0.9999645
FBXO6,0.9983714
FCAMR,0.43137053
FH,0.7598546
FLG,0.59135187
FLG2,0.7337794
FMN2,0.85935736
FRRS1,0.2336894
GALNT2,0.9691064
GBP1,0.49522117
GCLM,0.5979866
GJA4,0.15851651
GJB3,0.9524683
GMEB1,0.9517629
GNB1,0.98733157
GNPAT,0.2645682
GPATCH2,0.6563739
GPR137B,0.12528546
GPR88,0.2049437
GREM2,0.21099313
HEATR1,0.66556174
HFE2,0.072019
HIAT1,0.5744731
HIVEP3,0.87346995
HMCN1,0.999188
HPCA,0.540018
HRNR,0.7502517
HSD11B1,0.93908304
HSD3B1,0.94551617
HSPG2,0.9593097
IGSF9,0.35630238
IL6R,0.44931632
INPP5B,0.64616
IPO13,0.6146252
IPO9,0.75797635
IQCC,0.19850685
IQGAP3,0.7127273
ITGA10,0.76460665
KCND3,0.99999654
KCNN3,0.50529355
KIAA1614,0.4898165
KIF14,0.8435474
KIF1B,0.9987496
KLHL12,0.82761943
KPRP,0.43051314
LAMC1,0.4831685
LBR,0.3808135
LEPR,0.7719587
LIN9,0.99888915
LMOD1,0.34554127
LPHN2,0.7497658
LPPR4,0.061904088
LRRC7,0.54249376
LRRIQ3,0.9999318
LY9,0.54284704
LYPLA2,0.6501406
LYST,0.84811664
MACF1,0.86937547
MARK1,0.9914511
MASP2,0.8363422
MAST2,0.8062183
MCOLN2,0.9999838
MDM4,0.58043796
MFSD4,0.84668076
MKNK1,0.57714486
MNDA,0.14506623
MOV10,0.99999833
MRTO4,0.5024999
MTMR11,0.4175544
MTOR,0.9968309
MYCL,0.38962364
MYOM3,0.9213838
NASP,0.6925179
NBPF1,0.1529514
NCDN,0.8767455
NID1,0.85354847
NME7,0.4973851
NOL9,0.12810315
NOS1AP,0.72113
NOTCH2,0.99236906
NPL,0.110259674
NPR1,0.7727279
NRAS,0.9984119
NUAK2,0.55587673
NUP210L,0.6960448
NVL,0.54267764
OBSCN,0.97577673
OPN3,0.2862853
OR14A16,0.51582354
OR2G6,0.481474
OR2L13,0.25252256
OR2T10,0.574952
OR6F1,0.23814812
OR6N2,0.31660497
OR6Y1,0.098196864
OTUD3,0.6043726
OTUD7B,0.33492234
PABPC4,0.91165185
PAPPA2,0.47274053
PARS2,0.99806315
PBX1,0.094699614
PBXIP1,0.97056055
PCNXL2,0.86530006
PDE4DIP,0.7972516
PEAR1,0.7195687
PER3,0.8583037
PEX19,0.7601209
PGBD5,0.9680598
PGD,0.99149317
PHACTR4,0.85412276
PHTF1,0.5805044
PI4KB,0.45681748
PIGV,0.32054082
PKN2,0.83537036
PLA2G2D,0.057546552
PLA2G4A,0.75369346
PLD5,0.8428411
PLEKHA6,0.279184
PLEKHO1,0.25924516
PLOD1,0.99704534
PLXNA2,0.8629411
PPCS,0.16347156
PRAMEF1,0.11060643
PRAMEF2,0.9892358
PRDM16,0.8823218
PRDM2,0.2942449
PRG4,0.8844921
PRKAA2,0.8407473
PRRC2C,0.6931001
PTGER3,0.7835571
PTPN14,0.8250396
PTPRC,0.62847984
PTPRF,0.96506494
PYGO2,0.86965126
QSOX1,0.309855
RALGPS2,0.99935514
RBBP4,0.8553827
RBM15,0.89146024
REG4,0.8555413
RGL1,0.4355702
RGS1,0.35408232
RGS16,0.20367205
RGSL1,0.13038
RHOC,0.33994618
RNF2,0.99998856
RNF207,0.6759807
RPS6KA1,0.5706386
RPTN,0.38848644
RWDD3,0.999546
RYR2,0.7459245
SAMD11,0.1553422
SARS,0.6695563
SELENBP1,0.52663046
SEMA4A,0.34508753
SEPN1,0.49241313
SERTAD4,0.7027598
SESN2,0.36280838
SETDB1,0.8461137
SHC1,0.85322034
SIPA1L2,0.86923665
SLC25A44,0.6850542
SLC26A9,0.63769287
SLC35F3,0.6578318
SLC44A5,0.0553381
SLC6A9,0.4150478
SLFNL1,0.32167086
