Hugo_Symbol,Score
ABCA4,0.62874293
ACTA1,0.86120594
ACTN2,0.62023246
ADCK3,0.37886465
ADIPOR1,0.55910593
AGRN,0.99899036
AIM1L,0.85882485
AJAP1,0.31712696
ALDH4A1,0.63052684
AMY2A,0.18894152
AMY2B,0.07524823
ARHGAP30,0.55510443
ARHGEF10L,0.93140996
ARHGEF11,0.91819865
ARHGEF2,0.8049643
ARID1A,0.9518976
ASPM,0.9969457
ASTN1,0.96599066
ATP13A2,0.60688084
ATP8B2,0.8113551
B4GALT3,0.9992741
C1orf106,0.6882653
C1orf110,0.587375
C1orf112,0.66836524
CCDC181,0.4611067
C1orf35,0.29814783
C1orf43,0.4605536
C1orf74,0.2949978
C1orf87,0.26450324
CASQ1,0.26806784
CASZ1,0.9434633
CCDC30,0.88209826
CCSAP,0.22413023
CCT3,0.862609
CD1B,0.39431807
CD1D,0.47364894
CD247,0.38784996
CD55,0.5546366
CDCP2,0.27507648
CDK11A,0.6872482
CELA2B,0.34831294
CELSR2,0.8986663
CEP170,0.78256303
CHD5,0.9809686
CHI3L1,0.37374404
CHRM3,0.70796686
CLCNKA,0.6330119
CLIC4,0.7805105
CNTN2,0.50873274
COL24A1,0.771915
COLGALT2,0.46718222
CPSF3L,0.86465037
CRB1,0.64535946
CROCC,0.97202015
CRTC2,0.33800745
CSMD2,0.8539719
CYP4B1,0.90474623
CYP4Z1,0.8667499
DARS2,0.9743201
DCST1,0.5386152
DHX9,0.9958715
DIEXF,0.611334
DISC1,0.9999695
DISP1,0.6652643
DUSP27,0.38642526
DVL1,0.62441933
ECM1,0.49106526
EPHB2,0.77640533
EPS15,0.9999285
EXO1,0.90168345
FAM102B,0.6928579
FAM129A,0.9914693
BRINP3,0.07135373
FCRL1,0.36844903
FCRL2,0.21887292
FCRL3,0.90497446
FCRL4,0.4475445
FCRL5,0.95927
FLG,0.8379397
FLG2,0.9933628
FMN2,0.96896833
FNDC5,0.6272092
FRRS1,0.5043841
FUCA1,0.47135687
GALNT2,0.94682276
GCSAML,0.9397702
GJB3,0.9178712
GLRX2,0.50295395
GNAI3,0.703441
GNB1,0.85597026
GPATCH2,0.8990473
GRIK3,0.31835827
HEATR1,0.80289227
HIST2H2AC,0.7921616
HIVEP3,0.84058714
HMCN1,0.96407914
HMGCL,0.77847624
HMGCS2,0.11490968
HP1BP3,0.9897106
HPCAL4,0.46547514
HSPA6,0.44655964
HSPG2,0.83381474
IFI16,0.28623345
IFI44,0.24314195
IFNLR1,0.9942062
IGSF9,0.7042822
INADL,0.93768793
INSRR,0.739118
IPO13,0.6631083
ITGA10,0.44601718
ITPKB,0.99269074
IVNS1ABP,0.73374903
KCNA3,0.50826365
KCND3,0.99980813
KCNJ9,0.4253259
KIAA0907,0.55209607
KIF26B,0.98513514
KPRP,0.8905563
LAMTOR5,0.38216045
LCE1A,0.8353589
LCE2C,0.21062739
LEPR,0.5593218
LGR6,0.7883852
LINGO4,0.90065587
LPHN2,0.9998536
LPPR4,0.76634353
LRIF1,0.74988955
LRRC7,0.9216031
LYST,0.94816506
MACF1,0.9386609
MAEL,0.99937254
MARC2,0.22589466
MEGF6,0.71136945
MMEL1,0.9962943
MRPL37,0.554832
MTR,0.56210804
MYOM3,0.9965509
MYSM1,0.551243
NCDN,0.719956
NCF2,0.64144605
NPR1,0.4667689
NRD1,0.7966983
NSL1,0.7301395
NTRK1,1.0
OBSCN,0.8907269
OMA1,0.50627774
OR10K1,0.08951447
OR10Z1,0.18611461
OR14I1,0.29899508
OR2G6,0.67641205
OR2M2,0.23134397
OR2T1,0.923153
OR2T2,0.18688974
OR2T27,0.17953573
OR2T4,0.9472456
OTUD7B,0.47021416
PADI1,0.3104186
PAPPA2,0.46466193
PAQR6,0.59519726
PAQR7,0.809008
PCSK9,0.9205468
PEX14,0.7888419
PGBD5,0.48918772
PGLYRP4,0.49613702
PI4KB,0.52669317
PIGC,0.96453345
PKN2,0.7060282
PLEKHA6,0.73167145
PLK3,0.53183854
POU2F1,0.6040674
PPOX,0.8032402
PTGFRN,0.6608932
PTPRF,0.8097037
PUM1,0.9235315
RAB42,0.302667
RAD54L,0.67536384
RAP1A,0.9999697
RASSF5,0.77653134
RC3H1,0.5643329
RCSD1,0.43000242
RD3,0.34561998
RERE,0.8519161
RGS7,0.87188876
RHD,0.6184852
RLF,0.8158238
RPRD2,0.78746814
RPS6KC1,0.85274243
RPTN,0.4246721
RRNAD1,0.29171222
RYR2,0.9999995
SAMD11,0.6388108
SCP2,0.54874784
SDE2,0.3137999
SETDB1,0.90574235
SFPQ,0.8435773
SGIP1,0.7047362
SLC6A9,0.5123734
SLC9C2,0.99908054
SPAG17,0.9946253
SPTA1,0.86011255
SRM,0.29443547
SRRM1,0.823429
ST6GALNAC3,0.9467102
STPG1,0.466211
TADA1,0.632548
TARBP1,0.91517466
TCHH,0.9903618
TFAP2E,0.72410846
TGFBR3,0.6207023
THEMIS2,0.42575216
TMEM125,0.26938713
TMEM63A,0.8162292
TNFRSF14,0.6820988
TRIM17,0.583319
TRIM33,0.99227494
TRMT13,0.95296717
TROVE2,0.9843688
TSNAX,0.60257864
TTC22,0.50204766
UBR4,0.9820977
UBXN10,0.15042157
USH2A,0.9999902
USP1,0.7190782
VPS13D,0.9896344
VPS72,0.9335059
WNT4,0.50283176
YARS,0.7135253
ZBTB7B,0.98420715
ZMYM1,0.5519524
ZMYM6,0.9505101
ZNF326,0.8622282
ZNF683,0.33688858
ZZZ3,0.673564
ABCA7,0.86502683
ACTL9,0.28995588
ACTN4,0.8807214
ADAT3,0.65385514
ADCK4,0.6156172
AKAP8,0.7646727
ARHGAP35,0.8596464
ARHGEF18,0.42941484
ATP4A,0.83573633
ATP8B3,0.9997274
AXL,0.7460991
BCAT2,0.91063416
C19orf26,0.13420272
C19orf57,0.35188797
C19orf70,0.27232948
CACNA1A,0.9737983
CALR,0.6946493
CCDC130,0.8109165
CEACAM21,0.5327147
CEP89,0.978559
CIC,0.9975925
CILP2,0.44970348
CKM,0.45366547
CLASRP,0.96915644
CLEC17A,0.99998164
CRLF1,0.37553328
CYP2A7,0.21685505
CYP2F1,0.03286523
CYP2S1,0.4006736
CYP4F3,0.05634889
DHPS,0.77023107
DPF1,0.6382332
ECSIT,0.63889056
EMR1,0.22264189
EPS8L1,0.5327717
FBN3,0.953166
FCGBP,0.98216045
FCHO1,0.9754823
FFAR3,0.7950226
FPR2,0.28145316
FTL,0.47548088
FUT1,0.073001176
FUT3,0.6161004
FXYD5,0.36941943
GMIP,0.34861675
GPATCH1,0.2497271
HNRNPUL1,0.77091545
ICAM4,0.4204259
IL4I1,0.21230309
ILF3,0.9927959
JAK3,0.7248661
KDM4B,0.3046805
KIR3DL1,0.22559099
KIR3DX1,0.2589301
KLK2,0.97490853
LGALS7,0.2639471
LGI4,0.8731762
LILRA4,0.3008943
LILRB5,0.37498277
LPHN1,0.5758979
LRP3,0.5217827
LRRC4B,0.46706867
LRRC8E,0.91448
LTBP4,0.43971828
MAG,0.5259996
2-Mar,0.33054316
KMT2B,0.749955
MLLT1,0.87913984
MUC16,0.9999949
MYBPC2,0.99360657
MYO1F,0.2038752
MZF1,0.43679446
NDUFA13,0.13226694
NLRP5,0.9088478
NOSIP,0.20882055
NWD1,0.9984952
OCEL1,0.04313372
PAK4,0.60251296
PDCD5,0.4098577
PEG3,0.100488186
PEPD,0.54519933
PKN1,0.65039605
PLD3,0.52316105
PPAN,0.9995665
PPP2R1A,1.0
PRAM1,0.69625044
PRKCG,0.6977236
PRKD2,0.8113387
PRODH2,0.42950767
PSG8,0.3061267
RASGRP4,0.98747057
REXO1,0.18789898
RFX1,0.77714103
RPS28,0.7111099
RSPH6A,0.6121188
RYR1,0.8595403
SAMD4B,0.62448955
SH3GL1,0.99174607
SIGLEC10,0.03839761
SIPA1L3,0.79411095
SLC1A6,0.09400951
SLC25A42,0.45981473
SMARCA4,0.9999206
SNRPA,0.8027239
SPTBN4,0.84007835
SULT2A1,0.7926948
SUPT5H,0.7222841
SYMPK,0.9386418
SYNE4,0.8041498
TECR,0.9004116
TGFB1,0.8520819
TNNT1,0.9529389
TRPM4,0.59053946
TSHZ3,0.77940065
VN1R2,0.9740874
WDR62,0.84506243
WDR88,0.99963725
ZFP14,0.8062447
ZFP28,0.9906391
ZFP82,0.37788773
ZNF234,0.7458179
ZNF254,0.85224557
ZNF283,0.7449098
ZNF284,0.6529624
ZNF383,0.3924203
ZNF404,0.4217289
ZNF418,0.866231
ZNF444,0.7998381
ZNF446,0.5471037
ZNF470,0.99999654
ZNF473,0.649361
ZNF536,0.778738
ZNF560,0.40412986
ZNF567,0.558824
ZNF571,0.8800272
ZNF574,0.83153284
ZNF585A,0.52396303
ZNF585B,0.7671694
ZNF610,0.15939705
ZNF615,0.99999917
ZNF667,0.44904223
ZNF676,0.8800057
ZNF700,0.5171788
ZNF71,0.44273287
ZNF749,0.41394016
ZNF77,0.9986199
ZNF780A,0.8420028
ZNF780B,0.35978863
ZNF781,0.60347563
ZNF792,0.3794698
ZNF808,0.43431842
ZNF841,0.7199307
ZSWIM4,0.81917405
ABCC8,0.7445374
ADAMTS8,0.55137813
AHNAK,0.9978255
AIP,0.6245643
ATL3,0.6521239
B3GAT1,0.21982174
C11orf30,0.9995981
C11orf63,0.91411024
C2CD3,0.9941375
CASP4,0.536905
CATSPER1,0.8973162
CCDC88B,0.55473894
CD3E,0.7989472
CDC42EP2,0.79154336
CDHR5,0.7421686
CNTN5,0.49385712
COPB1,0.9996363
CRTAM,0.57040256
CTSC,0.2902526
CWF19L2,0.8840244
DAK,0.97616845
DCHS1,0.71655977
DEPDC7,0.4178889
DSCAML1,0.8207973
DYNC2H1,0.48984662
EXPH5,0.78236264
FAM111A,0.51162887
FAM160A2,0.9127886
FAT3,0.94573146
FDX1,0.81943095
FDXACB1,0.32981858
FOLR3,0.654507
GAL3ST3,0.16551878
GLB1L3,0.85815567
GTF2H1,0.7390512
GYLTL1B,0.8330396
HEPHL1,0.9987846
HPX,0.45387805
IGHMBP2,0.6801643
IGSF9B,0.9652073
INSC,0.83458215
KCNA4,0.350317
KRTAP5-5,0.17705959
LRP5,0.99999475
LRRC4C,0.69886446
MAML2,0.4832319
MAP4K2,0.83073884
MCAM,0.79380304
MMP1,0.85992235
MOGAT2,0.55757964
MPZL3,0.22071849
MRGPRX3,0.29794785
MRPL11,0.965221
MS4A15,0.767067
MS4A7,0.21591894
MUC2,0.99614114
MUC5AC,0.21607606
MYBPC3,0.8230512
MYO7A,0.8076607
NCAPD3,0.54383636
NLRP10,0.90055186
NR1H3,0.9182198
NRXN2,0.9985374
OR10G7,0.8082938
OR4A16,0.27306077
OR4A47,0.26378524
OR4C12,0.6329204
OR4C16,0.98518085
OR4C3,0.32071838
OR4C6,0.27469355
OR4D9,0.2326003
OR4X1,0.5434471
OR51A4,0.14956608
OR51A7,0.65871966
OR51G1,0.948956
OR51Q1,0.45515433
OR51T1,0.40693676
OR52I2,0.101867564
OR5AS1,0.9845495
OR5D14,0.83427083
OR5D18,0.117712654
OR5F1,0.36973736
OR5I1,0.88465816
OR5T1,0.22100738
OR6A2,0.9563929
OR8A1,0.07268975
OR8D1,0.21120799
OR9G4,0.11198083
OR9Q2,0.18912692
OTUB1,0.62853736
PACS1,0.846218
PAMR1,0.64474267
PDZD3,0.7115412
PHLDB1,0.8182523
PHOX2A,0.3359577
PHRF1,0.999188
PLCB3,0.93836427
PPP6R3,0.7366852
PRDM11,0.82244384
PRR5L,0.7864062
PTPN5,0.6405176
PUS3,0.4134717
PYGM,0.6906797
RAB38,0.36200333
RAD9A,0.7860416
RNF214,0.6499053
RRAS2,0.932413
RSF1,0.8429296
SCGB1D2,0.44446388
SCN2B,0.90276057
SCUBE2,0.9157717
SERPINH1,0.923503
SLC15A3,0.4419271
SLC43A1,0.58062154
SORL1,0.99915147
SOX6,0.99569905
SPCS2,0.66875386
SSRP1,0.80164504
STX3,0.6113686
SUV420H1,0.6873344
TH,0.41149005
TMEM123,0.31272018
TNKS1BP1,0.7014277
TRIM5,0.7707667
TRPC6,0.9738168
