Hugo_Symbol,Score
ABCA4,0.37756732
ACTA1,0.99585944
ACTN2,0.6268575
ADCK3,0.37542734
ADIPOR1,0.060692463
AGRN,0.9999877
AIM1L,0.89691716
AJAP1,0.19848996
ALDH4A1,0.9377696
AMY2A,0.42449805
AMY2B,0.023219187
ARHGAP30,0.49399182
ARHGEF10L,0.92660326
ARHGEF11,0.8315909
ARHGEF2,0.7982329
ARID1A,1.0
ASPM,0.8147969
ASTN1,0.8500114
ATP13A2,0.6560488
ATP8B2,0.8093998
B4GALT3,0.46627375
C1orf106,0.57632136
C1orf110,0.45645815
C1orf112,0.5315523
CCDC181,0.18858743
C1orf35,0.21053359
C1orf43,0.3439236
C1orf74,0.31335765
C1orf87,0.11707857
CASQ1,0.36787242
CASZ1,0.9491535
CCDC30,0.9838446
CCSAP,0.26613975
CCT3,0.86815
CD1B,0.2883441
CD1D,0.6549969
CD247,0.3122683
CD55,0.47762498
CDCP2,0.25466612
CDK11A,0.60748494
CELA2B,0.18490878
CELSR2,0.9997124
CEP170,0.8331866
CHD5,0.9850906
CHI3L1,0.14907138
CHRM3,0.6304336
CLCNKA,0.5322961
CLIC4,0.72547024
CNTN2,0.3590462
COL24A1,0.69881994
COLGALT2,0.30950195
CPSF3L,0.73357475
CRB1,0.57797104
CROCC,0.91898286
CRTC2,0.99995077
CSMD2,0.94652253
CYP4B1,0.61936647
CYP4Z1,0.77153766
DARS2,0.75682163
DCST1,0.38830858
DHX9,0.98580015
DIEXF,0.95317227
DISC1,0.79720706
DISP1,0.47780368
DUSP27,0.37690404
DVL1,0.6974706
ECM1,0.26725012
EPHB2,0.8543934
EPS15,0.83473444
EXO1,0.54058313
FAM102B,0.52686155
FAM129A,0.8925576
BRINP3,0.06908606
FCRL1,0.12766089
FCRL2,0.031744666
FCRL3,0.5181309
FCRL4,0.0009787463
FCRL5,0.056163203
FLG,0.8493714
FLG2,0.6351055
FMN2,0.99341667
FNDC5,0.31365386
FRRS1,0.30056888
FUCA1,0.47010475
GALNT2,0.9038827
GCSAML,0.9285263
GJB3,0.64460623
GLRX2,0.20620506
GNAI3,0.6262168
GNB1,0.98335534
GPATCH2,0.7070756
GRIK3,0.68136317
HEATR1,0.64707005
HIST2H2AC,0.77008903
HIVEP3,0.8373512
HMCN1,0.9978452
HMGCL,0.5444503
HMGCS2,0.089915454
HP1BP3,0.6393992
HPCAL4,0.35455003
HSPA6,0.3673677
HSPG2,0.86113423
IFI16,0.22023405
IFI44,0.097812556
IFNLR1,0.7831511
IGSF9,0.7123841
INADL,0.9777174
INSRR,0.6827817
IPO13,0.59758
ITGA10,0.34334666
ITPKB,0.64219344
IVNS1ABP,0.6780123
KCNA3,0.6835179
KCND3,0.89529604
KCNJ9,0.7516923
KIAA0907,0.72204876
KIF26B,0.9857799
KPRP,0.9376785
LAMTOR5,0.3682034
LCE1A,0.7077446
LCE2C,0.04461599
LEPR,0.44549918
LGR6,0.7716146
LINGO4,0.8197205
LPHN2,0.41433722
LPPR4,0.6761624
LRIF1,0.9999939
LRRC7,0.82930416
LYST,0.9999906
MACF1,0.8488639
MAEL,0.5803589
MARC2,0.20442453
MEGF6,0.5248578
MMEL1,0.6742627
MRPL37,0.5573658
MTR,0.606246
MYOM3,0.66654927
MYSM1,0.40752974
NCDN,0.99817944
NCF2,0.62189424
NPR1,0.8499481
NRD1,0.8767675
NSL1,0.8132551
NTRK1,1.0
OBSCN,0.9174268
OMA1,0.7754595
OR10K1,0.061518837
OR10Z1,0.08616828
OR14I1,0.24443452
OR2G6,0.3500138
OR2M2,0.12882106
OR2T1,0.32212672
OR2T2,0.06597062
OR2T27,0.09027493
OR2T4,0.77384335
OTUD7B,0.5376724
PADI1,0.16446541
PAPPA2,0.5136347
PAQR6,0.3691529
PAQR7,0.18280011
PCSK9,0.8554153
PEX14,0.6769556
PGBD5,0.79569983
PGLYRP4,0.41212636
PI4KB,0.9949092
PIGC,0.62104505
PKN2,0.82885915
PLEKHA6,0.53827727
PLK3,0.3322057
POU2F1,0.6058836
PPOX,0.86678463
PTGFRN,0.5601322
PTPRF,0.96287364
PUM1,0.78759927
RAB42,0.24365437
RAD54L,0.5807194
RAP1A,0.7317388
RASSF5,0.6863608
RC3H1,0.39598492
RCSD1,0.24026848
RD3,0.31824562
RERE,0.89225143
RGS7,0.8710919
RHD,0.19947901
RLF,0.9793307
RPRD2,0.69477266
RPS6KC1,0.984677
RPTN,0.14833742
RRNAD1,0.3300427
RYR2,0.99987674
SAMD11,0.4643188
SCP2,0.6099652
SDE2,0.38827908
SETDB1,0.99940693
SFPQ,0.9205162
SGIP1,0.56008834
SLC6A9,0.3205653
SLC9C2,0.94918376
SPAG17,0.9330147
SPTA1,0.89529264
SRM,0.45719084
SRRM1,0.80817467
ST6GALNAC3,0.46485734
STPG1,0.12548478
TADA1,0.51761895
TARBP1,0.9275139
TCHH,0.9803638
TFAP2E,0.50240976
TGFBR3,0.22070505
THEMIS2,0.3566783
TMEM125,0.18037462
TMEM63A,0.64816236
TNFRSF14,0.5841546
TRIM17,0.6635358
TRIM33,0.8069469
TRMT13,0.7584015
TROVE2,0.95834976
TSNAX,0.5828166
TTC22,0.21938302
UBR4,0.9855621
UBXN10,0.05148684
USH2A,0.8531462
USP1,0.9985116
VPS13D,0.9212792
