Hugo_Symbol,Score
ACOT11,0.55014396
ADAMTS4,0.79793936
ADCK3,0.97112477
AGRN,0.7844398
AK2,0.9985846
AKT3,0.40097472
ALDH9A1,0.72954977
ANKRD34A,0.10485737
ANKRD35,0.7329643
AP4B1,0.30790377
ARHGAP29,0.99112576
ARHGAP30,0.66374874
ARHGEF2,0.7370632
ASH1L,0.6966309
ASPM,0.9998934
ASTN1,0.76868874
ATP1A4,0.4547578
AUNIP,0.6965895
AXDND1,0.4406993
BCAN,0.49783245
BCL9,0.3951747
C1orf141,0.16887785
C1orf177,0.35240823
C1orf27,0.2575373
C1orf94,0.762221
CAPN2,0.95771146
CAPZA1,0.8149716
CCDC30,0.28178725
CCNL2,0.89446855
CDKN2C,0.8592374
CELA3A,0.67529774
CELSR2,0.8613581
CEP85,0.50531614
CERS2,0.5991797
CFHR5,0.15032354
CHD5,0.93935895
CHI3L1,0.34721473
CLCA1,0.11688243
CLCNKB,0.4425432
CLSTN1,0.9775464
COL16A1,0.83703214
COL24A1,0.6850268
COL8A2,0.6063398
CR1,0.99667895
CR2,0.48262814
CTSS,0.9222683
CYP4X1,0.62232745
DCLRE1B,0.96989673
DEDD,0.58612895
DENND4B,0.64366895
DIEXF,0.98741966
DISC1,0.9999844
DISP1,0.72935337
DLGAP3,0.1654192
DNAH14,0.75744164
DNALI1,0.7815271
DOCK7,0.9999068
EGLN1,0.6737528
AGO1,0.89568543
EIF4G3,0.84403026
ELTD1,0.9898593
EPHB2,0.80729264
ESPN,0.21236755
EXOC8,0.68831336
F11R,0.14474301
FAM110D,0.4926928
FAM189B,0.82952535
FAM46C,0.8229284
FAM78B,0.24282922
FCRL3,0.7630273
FCRL5,0.99957615
FLG,0.7911636
FMN2,0.9708769
FRRS1,0.53652537
GALNT2,0.9954769
GBP2,0.8412838
GBP5,0.07759482
GJA8,0.17712079
GJB4,0.83796996
GPATCH2,0.86099154
GPR88,0.045642514
GREM2,0.17145741
GRIK3,0.7644641
HCN3,0.79038453
HDAC1,0.99997294
HIST2H2AB,0.5869906
HNRNPR,0.9997296
HRNR,0.7634785
IFI44L,0.8483318
IGFN1,0.8182056
IGSF21,0.5234386
IKBKE,0.84481406
IL23R,0.38063607
IPO9,0.98942775
ITLN2,0.12215976
ITPKB,0.40351957
KCNH1,0.70908135
KCNQ4,0.7930891
KIAA1614,0.34517062
KIF21B,0.74088466
LAMC2,0.5445806
LAX1,0.32685292
LCE5A,0.998432
LMO4,0.99634236
LRRC7,0.43637374
LUZP1,0.93412566
MACF1,0.9586358
MAGI3,0.85395586
MAN1C1,0.9982502
MIXL1,0.18720268
MSH4,0.60602623
MTOR,0.9986511
MUC1,0.4392381
NBPF1,0.9210645
NCF2,0.49455836
NCSTN,0.7286281
NEK2,0.8596219
NES,0.61050904
NPR1,0.75796914
NRAS,0.9976655
NVL,0.45707375
OBSCN,0.9827534
OR10K1,0.39493725
OR2C3,0.12739898
OR2M7,0.2789247
OR2T2,0.3798426
OR2T4,0.94541365
OTUD7B,0.7526366
PADI4,0.9242875
PAPPA2,0.9739367
PAQR6,0.23672973
PEAR1,0.7412443
PER3,0.90097743
PEX10,0.42047876
PGM1,0.9107273
PINK1,0.98202527
PLA2G4A,0.93884516
PLEKHA6,0.2815947
PLEKHG5,0.84800816
PPIAL4G,0.49207723
PPP1R15B,0.7929259
PROX1,0.43383607
PRRC2C,0.70030487
PTPN14,0.8551782
PTPRU,0.8378178
RFWD2,0.9818849
RGS18,0.21353202
RGS5,0.13468473
RORC,0.7556903
RPRD2,0.9376738
RRNAD1,0.48739606
RYR2,0.83335364
S100A7L2,0.15138151
S100A9,0.9528633
SELE,0.21591628
SELENBP1,0.626289
SELP,0.4286515
COA7,0.7119793
SEPN1,0.8040092
SERINC2,0.240381
SETDB1,0.89233553
SGIP1,0.85699964
SIPA1L2,0.78664577
SLC25A24,0.5589579
SLC5A9,0.9999832
SLC6A17,0.72861844
SLC9A1,0.81167287
SOAT1,0.79886836
SPAG17,0.99030566
SPRTN,0.9955245
SPTA1,0.7043587
SRRM1,0.8509298
SSU72,0.71989983
STIL,1.0
SYTL1,0.93963456
TAF1A,0.73140746
TAS1R2,0.51050127
TCHH,0.95247066
TCHHL1,0.8487311
TESK2,0.58543086
TGFB2,0.6025691
THEM5,0.8806405
THRAP3,0.9916931
TMCC2,0.7743044
TNR,0.34801352
TOMM40L,0.48775747
TRMT13,0.9982734
TRMT1L,0.68769586
TUFT1,0.69089526
TXNIP,0.5142282
UBAP2L,0.79491776
UCHL5,0.9997768
USH2A,0.999962
USP24,0.87845117
VANGL2,0.95594144
VAV3,0.96275353
VPS13D,0.97285336
VWA5B1,0.13869502
WDTC1,0.8837136
ZDHHC18,0.87687236
ZNF687,0.9358443
ZZZ3,0.6285689
ACTL9,0.42744142
ACTN4,0.9016121
ADAT3,0.13109864
AKAP8,0.83372605
ANKLE1,0.68536836
ANKRD27,0.86644727
AP1M2,0.5628473
APC2,0.98618835
ARHGAP35,0.94202095
ARHGEF18,0.8955286
ATP13A1,0.9756468
AXL,0.8955085
BRSK1,0.79490584
CACTIN,0.32812926
CAMSAP3,0.7054232
CATSPERD,0.32050738
CCDC151,0.25092256
CD33,0.36369643
CEACAM1,0.9116125
CIC,0.99793196
CIRBP,0.7589565
CNOT3,0.9997054
CYP2S1,0.36147127
CYP4F2,0.71045643
DENND1C,0.64995635
DOCK6,0.9994475
DPF1,0.6084844
DYRK1B,0.70178413
EMC10,0.5923652
EMR1,0.44530907
EMR2,0.49776968
EPS15L1,0.5853636
FBL,0.9842563
FBN3,0.64841646
FBXW9,0.4059444
FCGRT,0.5263063
FCHO1,0.56267637
GIPC3,0.28493243
GNG7,0.53092766
GPR32,0.23486356
GRIN3B,0.23252372
GTF2F1,0.80533564
GZMM,0.30360118
HNRNPUL1,0.891882
HOOK2,0.5878331
IRF2BP1,0.7785074
KDM4B,0.34867087
KIAA0355,0.831762
KPTN,0.6310553
LENG8,0.4668568
LILRA3,0.9994867
LIM2,0.35664484
LPAR2,0.66250205
LPPR3,0.549064
LRFN1,0.6076962
MAP2K2,0.9931426
MAP2K7,0.9581346
MATK,0.66813266
MAU2,0.99178386
MEGF8,0.87155855
KMT2B,0.9487757
MRI1,0.40748104
MUC16,0.99682415
NACC1,0.6237914
NCAN,0.6771646
NDUFS7,0.70224786
NFKBID,0.7581258
NLRP4,0.7786724
NLRP7,0.9992964
NLRP8,0.7526253
NLRP9,0.9044181
NMRK2,0.99999595
NOTCH3,0.9603682
NR1H2,0.75673777
NRTN,0.22603115
OR10H3,0.0682301
PALM3,0.08933379
PAPL,0.67437214
PDE4A,0.72868544
PEPD,0.58157164
PGLYRP1,0.23273733
PGPEP1,0.16846502
PKN1,0.761297
POLRMT,0.64997977
PPP6R1,0.7766963
PRAM1,0.4987881
PRR19,0.32544184
PSG7,0.8687373
PSMD8,0.78222233
RAB11B,0.7924641
RAB3D,0.5128434
RAVER1,0.73037386
RFX1,0.9999912
S1PR4,0.5634803
SAE1,0.9422568
SCAMP4,0.95945895
SHD,0.3263391
SIGLEC10,0.5061124
SLC1A6,0.14527698
SLC44A2,0.39778772
SLC8A2,0.2306719
SMARCA4,0.99997866
SNRNP70,0.9317017
SPTBN4,0.8976347
SRRM5,0.2025056
SSC5D,0.7291556
SUGP1,0.97958803
SYMPK,0.97328997
TMC4,0.47907537
TRIP10,0.5197333
TRPM4,0.6653553
TSKS,0.98953056
TSPAN16,0.71159345
UPF1,0.84634954
VN1R4,0.43677646
ZBTB45,0.28289235
ZBTB7A,0.9685329
ZC3H4,0.9912015
ZFP36,0.6593295
ZNF175,0.95810986
ZNF177,0.49843127
ZNF225,0.30952764
ZNF226,0.64966375
ZNF304,0.4300101
ZNF331,0.7225718
ZNF333,0.53752995
ZNF358,0.15776339
ZNF419,0.57439685
ZNF440,0.6034739
ZNF490,0.5366097
ZNF492,0.8008968
ZNF536,0.72799575
ZNF541,0.1486281
ZNF544,0.46882513
ZNF567,0.76605463
ZNF569,0.46691242
ZNF579,0.81141114
ZNF582,0.95045054
ZNF628,0.35929656
ZNF724P,0.6265041
ZNF737,0.8072713
ZNF812,0.40733987
ZNF835,0.34360304
ZNF99,0.59925246
ZSWIM4,0.6943957
ABCC8,0.92097914
ACER3,0.4427504
ADM,0.47954938
AGBL2,0.57532984
AHNAK,0.9277726
AMBRA1,0.96460277
AMICA1,0.6016695
AMOTL1,0.9904806
APOA1,0.8572155
AQP11,0.4532236
