Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
AADACL3,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1224.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.243174131,0.010142857,0.0,7.0,7.0,0.164934851,1.0,0.31377471,0.677464711,17.14990586,454.0,0.02278783,0.0,0.0,-1.3638462,0.07713926,0.21625,0.000241982,-3.892,0.10116571,0.494815802,0.037145101,0.0
AADACL4,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,1224.0,0.0,0.0,0.0,0.916666667,0.333333333,0.789771035,0.083333333,0.0,0.767547545,1.47782503,0.247416667,0.0,11.0,12.0,0.760456274,1.0,0.799360512,0.978371888,17.14990586,454.0,0.02278783,0.0,0.0,-4.5056522,1.5301218,0.305625,0.000563196,-15.502857,3.580799,0.494815802,0.037145101,0.0
ABCA4,2.0,0.0,0.0,0.0,34.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,41.0,36.0,6822.0,0.0,0.139534884,0.023255814,0.790697674,0.0,1.0,0.046511628,0.0,0.869157821,0.69562282,0.733813953,0.0,34.0,43.0,0.901713255,1.0,0.795544948,0.977508297,18.9671404,370.0,-0.001895926,0.0,1.0,-1.6678313,0.56815846,0.5464151,0.004731312,-5.5796664,1.3501275,0.916750337,0.001809906,0.0
ABCD3,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1980.0,0.0,0.166666667,0.0,0.833333333,0.0,1.0,0.0,0.0,1.0,0.838218597,0.722833333,0.0,5.0,6.0,0.460193281,1.0,0.034878449,0.151926552,18.81072099,348.0,-0.007712561,0.000162277,50.0,-0.18000007,0.4558353,2.8316665,0.35854497,-4.6975,0.31642427,0.115509277,0.000367454,0.0
ABL2,3.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,17.0,19.0,3549.0,0.0,0.047619048,0.0,0.761904762,0.0,1.0,0.19047619,0.0,0.874134775,0.409111623,0.683,0.0,16.0,21.0,0.238435861,1.0,0.412541254,0.777813147,18.3253933,301.0,0.005576853,0.000133221,35.0,1.776154,1.3581742,3.6882143,1.7018087,-3.0909091,0.2032393,0.407241523,0.029153589,0.0
ACAP3,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,10.0,2505.0,0.0,0.0,0.0,0.909090909,0.0,1.0,0.0,0.090909091,1.0,0.86442399,0.419454545,0.0,10.0,11.0,1.0,1.0,0.741289844,0.963205024,20.73397936,273.0,0.02773012,2.24e-08,2.0,0.438612553,0.833675147,2.808819076,0.849883689,-3.151560687,0.515733824,0.494815802,0.037145101,0.0
ACOT11,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1824.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.849283548,0.6465,0.0,6.0,6.0,0.956937799,1.0,0.259403372,0.609434762,19.39207777,415.0,0.01756964,7.68e-08,4.0,0.026363638,0.016627455,1.054,0.010119299,-0.83,0.0057988,0.693645386,0.029099784,0.0
ACP6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1287.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.85237785,0.17875,0.0,4.0,4.0,0.360490267,1.0,0.055862801,0.21701897,19.29705234,446.7517215,0.019788641,3e-06,10.0,0.21625,0.001325982,0.402,0.0011582,-0.093333336,2.43e-05,0.056989028,9.31e-05,0.0
ACTA1,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,16.0,1134.0,0.0,0.0,0.0,0.9375,0.0,1.0,0.0625,0.0,1.0,0.351324215,0.7166875,0.0,15.0,16.0,0.616522811,1.0,0.242072137,0.585456187,17.89300046,361.0,0.02946144,0.00107713,109.0,0.9063637,0.75384625,3.7590478,0.8657147,-4.0858332,0.19174571,1.161601998,0.070769541,0.0
ACTL8,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1101.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.871049064,1.078409386,0.391666667,0.0,6.0,6.0,0.138217001,1.0,0.223613596,0.55855003,17.93135099,416.0,0.02650356,0.0,1.0,-0.7883333,0.21351597,2.296,0.2400673,-2.9914286,0.09549947,0.494815802,0.037145101,0.0
ACTN2,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,10.0,2685.0,0.0,0.090909091,0.0,0.818181818,0.0,1.0,0.090909091,0.0,0.947442759,0.605452135,0.568272727,0.0,9.0,11.0,0.845308538,0.997555012,0.611246944,0.911398344,18.70448356,682.0,-0.009612596,0.000246355,62.0,0.8452381,0.073111465,1.4525,0.077352737,-1.098,0.013531701,1.185876676,0.066701899,0.0
ACTRT2,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,1134.0,0.0,0.125,0.0,0.625,0.0,1.0,0.25,0.0,0.801879687,0.896953115,0.715875,0.0,5.0,8.0,0.526038927,1.0,0.301386377,0.662857803,18.23261439,634.0,0.01910433,0.0,0.0,0.438612553,0.833675147,2.808819076,0.849883689,-3.151560687,0.515733824,0.494815802,0.037145101,0.0
ADAM15,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,10.0,2592.0,0.0,0.0,0.0,0.909090909,0.0,1.0,0.090909091,0.0,1.0,0.842523793,0.427363636,0.0,10.0,11.0,0.745712155,1.0,0.417014178,0.781749398,20.69431707,214.0,0.04370952,7.29e-05,31.0,3.127619,2.8024228,5.596,3.7095476,-3.0433333,0.18320227,0.087528478,0.000671397,0.0
ADAMTS4,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,17.0,2514.0,0.0,0.0,0.0,0.882352941,0.0,1.0,0.117647059,0.0,0.971217583,0.877596641,0.551176471,0.0,15.0,17.0,0.964320154,1.0,0.024395004,0.114982849,19.47490409,234.0,0.03749509,1.26e-06,3.0,2.3237145,1.6106497,4.0133335,1.9094652,-3.37875,0.24910725,0.649126952,0.019397524,0.0
