Hugo_Symbol,Score
AADACL4,0.06295614
ABCA4,0.7531106
ABCB10,0.8940693
ABCD3,0.9587116
ABL2,0.93852437
ACAP3,0.21869956
ACBD3,0.8449962
ACOT11,0.8543319
ACP6,0.9262873
ACTA1,0.8517938
ACTN2,0.97479886
ACTRT2,0.28991428
ADAM15,0.7782828
ADAM30,0.2707
ADAMTSL4,0.8465365
ADAR,0.72228986
ADCK3,0.7778077
ADCY10,0.9833587
ADORA1,0.8217343
ADORA3,0.6857168
ADPRHL2,0.42360714
ADSS,0.8507362
AGBL4,0.9396141
AGL,0.99764663
AGMAT,0.8042283
AGRN,0.986179
AGT,0.5889385
AHCTF1,0.9997378
AHCYL1,0.96848094
AHDC1,0.9615053
AIDA,0.94916046
AIM1L,0.9841876
AIM2,0.32535547
AJAP1,0.94701374
AK4,0.3292649
AK5,0.9347449
AKIRIN1,0.604178
AKNAD1,0.9997502
AKR1A1,0.48996532
AKR7L,0.0022519652
AKT3,0.57321316
ALDH9A1,0.8035434
ALG14,0.18450321
ALG6,0.349468
ALPL,0.8632439
AMIGO1,0.10095853
AMPD1,0.99810815
AMPD2,0.90198904
AMY2A,0.9624395
AMY2B,0.05132828
ANGEL2,0.59723455
ANGPTL1,0.29905194
ANGPTL3,0.46438396
ANGPTL7,0.32283965
ANKRD13C,0.9959991
ANKRD34A,0.382
ANKRD35,0.6168009
ANKRD45,0.06271581
ANKRD65,0.019757563
ANP32E,0.7568231
ANXA9,0.77804494
AP4B1,0.21605748
APCS,0.18484353
APH1A,0.9276142
APOA2,0.46609902
ARF1,0.7760357
ARHGAP29,0.9958547
ARHGAP30,0.6556109
ARHGEF10L,0.9899457
ARHGEF11,0.9988029
ARHGEF16,0.20331487
ARHGEF19,0.4272089
ARHGEF2,0.90097725
ARID1A,1.0
ARID4B,0.9982583
ARNT,0.877055
ARPC5,0.664672
ARV1,0.88289726
ASAP3,0.39964658
ASB17,0.92147875
ASH1L,0.9999933
ASPM,0.998201
ASTN1,0.99431473
ATAD3A,0.49335036
ATAD3B,0.36212292
ATAD3C,0.13529927
ATF3,0.7209318
ATF6,0.9034808
ATG4C,0.48147327
ATP13A2,0.9006325
ATP1A1,0.9946444
ATP1A2,0.97264975
ATP1A4,0.9740665
ATP1B1,0.96368843
ATP2B4,0.8098587
ATP5F1,0.70405614
ATP6V0B,0.17269973
ATP6V1G3,0.04876765
ATP8B2,0.80816865
ATPAF1,0.6440657
ATPIF1,0.6803396
ATXN7L2,0.4881381
AUNIP,0.060537215
AURKAIP1,0.00045804036
AVPR1B,0.8787741
AXDND1,0.41746688
B3GALNT2,0.94724786
B3GALT2,0.28951788
B4GALT3,0.8244528
BAI2,0.98152816
BARHL2,0.81619924
BATF3,0.38324392
BCAN,0.7412256
BCAR3,0.70985913
BCAS2,0.8088673
