Hugo_Symbol,Score
AADACL4,0.13748835
ABCA4,0.87924516
ABCB10,0.83272195
ABCD3,0.9486641
ABL2,0.8201981
ACAP3,0.66584295
ACBD3,0.86221457
ACOT11,0.34917387
ACP6,0.68094295
ACTA1,0.8950229
ACTN2,0.79011
ACTRT2,0.5089812
ADAM15,0.7328437
ADAM30,0.2919421
ADAMTSL4,0.83704925
ADAR,0.8995145
ADCK3,0.5293516
ADCY10,0.9995388
ADORA1,0.805346
ADORA3,0.974129
ADPRHL2,0.34651694
ADSS,0.7885917
AGBL4,0.97128
AGL,0.9737008
AGMAT,0.83573633
AGRN,0.9897535
AGT,0.4079668
AHCTF1,0.99969125
AHCYL1,0.88940847
AHDC1,0.9998311
AIDA,0.7609227
AIM1L,0.9700436
AIM2,0.13051815
AJAP1,0.9929564
AK4,0.28100437
AK5,0.8481974
AKIRIN1,0.897581
AKNAD1,0.9941229
AKR1A1,0.3469728
AKR7L,0.0063234186
AKT3,0.74595845
ALDH9A1,0.14564393
ALG14,0.5576847
ALG6,0.2984118
ALPL,0.59104156
AMIGO1,0.26187655
AMPD1,0.9503771
AMPD2,0.79531854
AMY2A,0.5175074
AMY2B,0.06663322
ANGEL2,0.40987113
ANGPTL1,0.98339486
ANGPTL3,0.9657665
ANGPTL7,0.6117043
ANKRD13C,0.9919951
ANKRD34A,0.46792957
ANKRD35,0.794893
ANKRD45,0.21914932
ANKRD65,0.020010382
ANP32E,0.81353325
ANXA9,0.5582626
AP4B1,0.8089771
APCS,0.053723086
APH1A,0.7723603
APOA2,0.20316638
ARF1,0.2854084
ARHGAP29,0.999845
ARHGAP30,0.6869761
ARHGEF10L,0.8052869
ARHGEF11,0.99890006
ARHGEF16,0.2797406
ARHGEF19,0.7809809
ARHGEF2,0.9820727
ARID1A,0.9992015
ARID4B,0.9489192
ARNT,0.8325904
ARPC5,0.48300725
ARV1,0.021601522
ASAP3,0.6307399
ASB17,0.25477472
ASH1L,0.9879788
ASPM,0.9998209
ASTN1,0.9466798
ATAD3A,0.6733458
ATAD3B,0.15467966
ATAD3C,0.9462444
ATF3,0.7649965
ATF6,0.77616954
ATG4C,0.5816566
ATP13A2,0.96535015
ATP1A1,0.9948106
ATP1A2,0.9985801
ATP1A4,0.9812971
ATP1B1,0.6499907
ATP2B4,0.8307719
ATP5F1,0.6049921
ATP6V0B,0.17675108
ATP6V1G3,0.016476557
ATP8B2,0.864477
ATPAF1,0.45646265
ATPIF1,0.037171893
ATXN7L2,0.7076388
AUNIP,0.14228533
AURKAIP1,0.039655577
AVPR1B,0.84688836
AXDND1,0.9924489
B3GALNT2,0.99966156
B3GALT2,0.4021456
B4GALT3,0.9006025
BAI2,0.6696639
BARHL2,0.76578236
BATF3,0.042190626
BCAN,0.7800285
BCAR3,0.78545666
BCAS2,0.92873156
BCL10,0.93458056
BCL9,0.89236057
BEND5,0.62244993
BEST4,0.9929275
BLZF1,0.99994755
BMP8B,0.2618955
BNIPL,0.9595801
BOLA1,0.48077124
BRDT,0.38929993
BROX,0.9978561
BSDC1,0.9916801
BSND,0.42197117
BTBD19,0.81765175
BTBD8,0.99648005
C1QA,0.05981757
C1QB,0.16164154
C1orf101,0.7712716
C1orf106,0.66761136
C1orf110,0.7410201
C1orf111,0.43708494
C1orf112,0.87345374
CCDC181,0.5473202
C1orf116,0.65449226
C1orf127,0.93360585
C1orf131,0.08520372
C1orf141,0.9218445
C1orf162,0.012264469
C1orf168,0.6798687
C1orf177,0.99648094
C1orf185,0.13563684
C1orf194,0.5188522
C1orf198,0.8822542
C1orf204,0.010071433
C1orf21,0.15576468
C1orf228,0.05557108
C1orf43,0.48275033
C1orf50,0.30257308
C1orf54,0.2930089
C1orf61,0.66934425
C1orf74,0.020017393
C1orf87,0.36890668
C1orf94,0.9967403
C4BPA,0.7410501
C4BPB,0.9983912
C8A,0.1998346
C8B,0.299114
CA14,0.65492713
CA6,0.32242435
CACHD1,0.99987197
CACNA1S,0.81627375
CADM3,0.26667303
CALML6,0.23482904
CAMK1G,0.5746064
CAMSAP2,0.95602936
CAMTA1,0.9995659
CAP1,0.7147594
CAPN2,0.94079036
CAPN8,0.94619316
CAPN9,0.9785486
CASP9,0.6736766
CASQ1,0.4591484
CASQ2,0.98771846
CASZ1,0.97165775
CATSPER4,0.4117731
CC2D1B,0.39674428
CCBL2,0.2844192
CCDC17,0.6363143
CCDC18,0.99936634
CCDC23,0.123166524
CCDC24,0.27165604
CCDC27,0.7000339
CCDC30,0.92390954
CCNL2,0.7299319
CCSAP,0.24763066
CCT3,0.97200894
CD101,0.99804854
CD1A,0.4505031
CD1B,0.29781342
CD1C,0.71065605
CD1D,0.39433628
CD1E,0.999303
CD2,0.47064883
CD244,0.8704123
CD34,0.9482367
CD46,0.95546997
CD48,0.055841178
CD53,0.19292586
CD55,0.58873665
CD58,0.48358008
CD5L,0.28614363
CD84,0.54890275
CDA,0.004144488
CDC14A,0.72382796
CDC20,0.8212589
CDC42,0.85502905
CDC42BPA,0.99455357
