Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
A3GALT2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002636204,0.018453427,1.934094903,1.0,1023.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.622876602,0.481,0.0,1.0,1.0,0.63218737,0.928025594,0.424476383,0.639651494,19.22014218,472.2878609,0.017363845,0.0,0.0,-12.135,2.9500205,0.01,4.307655,-24.28,1.8120563,0.473299892,0.057082798,0.0
AADACL4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002636204,0.018453427,1.934094903,1.0,1224.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.760456274,1.0,0.799360512,0.978371888,17.14990586,454.0,0.02278783,0.0,0.0,-0.705,0.0271445,0.46,4.307655,-1.87,1.8120563,0.473299892,0.057082798,0.0
ABCA4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002636204,0.018453427,1.934094903,1.0,6822.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.820804174,0.558,0.0,1.0,1.0,0.901713255,1.0,0.795544948,0.977508297,18.9671404,370.0,-0.001895926,0.0,1.0,-4.665,0.4484045,0.07,4.307655,-9.4,1.8120563,0.960154193,0.057082798,0.0
ACOT11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002636204,0.018453427,1.934094903,1.0,1824.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.956937799,1.0,0.259403372,0.609434762,19.39207777,415.0,0.01756964,7.68e-08,4.0,5.7299998,0.63845,5.7299998,0.63845,-8.657929,1.8120563,0.567409114,0.057082798,0.0
ACTA1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002636204,0.018453427,1.934094903,1.0,1134.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.295155422,0.9685,0.0,1.0,2.0,0.616522811,1.0,0.242072137,0.585456187,17.89300046,361.0,0.02946144,0.00107713,109.0,9.555,1.7428445,9.555,1.7428445,-8.657929,1.8120563,0.573025452,0.057082798,0.0
ACTN2,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.002636204,0.018453427,1.934094903,7.0,2685.0,0.142857143,0.142857143,0.0,0.714285714,0.0,1.0,0.0,0.0,1.0,0.411335345,0.739714286,0.0,2.5,3.0,0.845308538,0.997555012,0.611246944,0.911398344,18.70448356,682.0,-0.009612596,0.000246355,62.0,2.4171427,1.0355488,4.985833,0.47972463,-12.995,2.6427006,1.386201897,0.246325929,0.0
ACTRT2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002636204,0.018453427,1.934094903,1.0,1134.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.281287165,0.84,0.0,1.0,1.0,0.526038927,1.0,0.301386377,0.662857803,18.23261439,634.0,0.01910433,0.0,0.0,2.641693493,3.8625826,9.281368557,4.307654902,-8.657928905,1.812056216,0.473299892,0.057082798,0.0
ADAMTSL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002636204,0.018453427,1.934094903,1.0,3225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.79491256,1.0,0.218627022,0.551024944,20.49291817,152.0,0.03127347,0.000588745,107.0,-15.359999,4.7431998,0.04,4.307655,-30.76,1.8120563,0.473299892,0.057082798,0.0
ADAR,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.002636204,0.018453427,1.934094903,3.0,3681.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.881795229,0.540333333,0.0,3.0,3.0,0.071002556,1.0,0.575373993,0.893403353,20.87831066,403.0,0.03639176,2.77e-05,39.0,5.8066666,3.0895667,10.53,4.235522,-3.6399998,0.064081996,0.02102079,7.36e-06,0.0
ADCK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.002636204,0.018453427,1.934094903,2.0,1944.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.538502962,1.0,0.747943156,0.965167014,18.64932495,481.0,0.004611321,0.000125982,13.0,12.2125,3.9146844,12.2125,3.9146844,-8.657929,1.8120563,0.473299892,0.057082798,0.0
