Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,class
AADACL3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.000947867,0.011374408,1.690047393,2.0,1224.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.173599584,0.0,0.0,2.0,2.0,0.164934851,1.0,0.31377471,0.677464711,17.14990586,454.0,0.02278783,0.0,0.0,-1.2475,0.019156249,0.15,0.74794223,-1.7133333,0.015714332,0.439756861,0.015728934,0.0
AADACL4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.000947867,0.011374408,1.690047393,2.0,1224.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.776998267,0.755,0.0,1.0,2.0,0.760456274,1.0,0.799360512,0.978371888,17.14990586,454.0,0.02278783,0.0,0.0,-1.9174999,0.2405569,0.9,0.008977999,-4.7349997,0.3951605,0.439756861,0.015728934,0.0
ABCA4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.000947867,0.011374408,1.690047393,2.0,6822.0,0.25,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.522545496,0.5305,0.0,1.5,1.5,0.901713255,1.0,0.795544948,0.977508297,18.9671404,370.0,-0.001895926,0.0,1.0,1.1375,0.25610363,2.9733332,0.19677146,-4.37,0.0,0.953487122,9.66e-08,0.0
ABCD3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.000947867,0.011374408,1.690047393,2.0,1980.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.263027189,0.5025,0.0,2.0,2.0,0.460193281,1.0,0.034878449,0.151926552,18.81072099,348.0,-0.007712561,0.000162277,50.0,-3.7066665,0.2293043,4.2781964,0.74794223,-3.7066665,0.2293043,0.128226704,0.002747032,0.0
ABL2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.000947867,0.011374408,1.690047393,3.0,3549.0,0.666666667,0.0,0.0,0.333333333,0.0,1.0,0.0,0.0,1.0,0.288043771,0.256333333,0.0,0.333333333,0.333333333,0.238435861,1.0,0.412541254,0.777813147,18.3253933,301.0,0.005576853,0.000133221,35.0,3.365,0.36869168,3.365,0.36869168,-4.6908252,1.1382872,0.517316499,0.0049858,0.0
ACADM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000947867,0.011374408,1.690047393,1.0,1278.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.836251091,0.478,0.0,1.0,1.0,0.908265213,1.0,0.134246208,0.403823304,17.22066078,578.0,-0.01324586,8.21e-05,49.0,0.010000006,0.008978,0.68,0.74794223,-0.66,1.1382872,0.017302362,0.015728934,0.0
ACTL8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000947867,0.011374408,1.690047393,1.0,1101.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.347199168,0.713,0.0,1.0,1.0,0.138217001,1.0,0.223613596,0.55855003,17.93135099,416.0,0.02650356,0.0,1.0,0.49,0.002738,0.49,0.002738,-4.6908252,1.1382872,0.439756861,0.015728934,0.0
ACTN2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.000947867,0.011374408,1.690047393,2.0,2685.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.274859119,0.448,0.0,0.5,0.5,0.845308538,0.997555012,0.611246944,0.911398344,18.70448356,682.0,-0.009612596,0.000246355,62.0,7.935,1.980059,16.075,3.2896128,-0.205,0.0001805,0.673128155,0.082305751,0.0
ACTRT2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000947867,0.011374408,1.690047393,1.0,1134.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.281287165,0.84,0.0,1.0,1.0,0.526038927,1.0,0.301386377,0.662857803,18.23261439,634.0,0.01910433,0.0,0.0,1.019828832,1.097874348,4.278196495,0.747942237,-4.690825207,1.138287232,0.439756861,0.015728934,0.0
ADAM15,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.000947867,0.011374408,1.690047393,4.0,2592.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.739569383,0.3965,0.0,4.0,4.0,0.745712155,1.0,0.417014178,0.781749398,20.69431707,214.0,0.04370952,7.29e-05,31.0,3.72625,0.25963085,4.9883336,0.28702458,-0.059999997,8e-06,0.10531854,0.000334534,0.0
