Hugo_Symbol,Score
AADACL3,0.06917892
AADACL4,0.037473336
ABCA4,0.7722551
ABCB10,0.84279513
ABCD3,0.5767962
ABL2,0.99998724
ACADM,0.18805669
ACAP3,0.3593513
ACBD3,0.9978053
ACOT11,0.11161574
ACOT7,0.018214507
ACTA1,0.94430214
ACTL8,0.81776243
ACTN2,0.75036234
ACTRT2,0.1603404
ADAM15,0.6860532
ADAM30,0.9999169
ADAMTS4,0.6177074
ADAMTSL4,0.99971706
ADAR,0.8983493
ADCK3,0.90914303
ADCY10,0.99987674
ADIPOR1,0.58581007
ADORA1,0.03418902
ADORA3,0.5773653
ADPRHL2,0.13755707
ADSS,0.7096822
AGBL4,0.25002494
AGL,0.9996055
AGMAT,0.1912249
AGRN,0.97442853
AGT,0.9322596
AGTRAP,0.6917754
AHCTF1,0.9978508
AHCYL1,0.94008756
AHDC1,0.99673355
AIDA,0.7333783
AIM1L,0.7656027
AIM2,0.07703736
AJAP1,0.9911876
AK4,0.089998506
AK5,0.30616334
AKNAD1,0.99538124
AKR1A1,0.0041425126
AKR7A2,0.838868
AKR7A3,0.017675502
AKT3,0.10357156
ALDH4A1,0.105378024
ALDH9A1,0.9189858
ALG14,0.23804401
ALPL,0.9941958
ALX3,0.16835886
AMIGO1,0.99731654
AMPD1,0.7267901
AMPD2,0.88171643
AMY2A,0.098315306
AMY2B,0.9883968
ANGEL2,0.05683121
ANGPTL3,0.50765425
ANGPTL7,0.042147905
ANKRD13C,0.08004352
ANKRD34A,0.98220485
ANKRD35,0.7497436
ANKRD45,0.89801705
ANP32E,0.3457039
ANXA9,0.6761113
AP4B1,0.08978135
APH1A,0.10161595
APOA1BP,0.9999471
AQP10,0.50428337
ARF1,0.71946466
ARHGAP29,0.78103405
ARHGAP30,0.99634296
ARHGEF10L,0.96338207
ARHGEF11,0.99755293
ARHGEF19,0.7210987
ARHGEF2,0.7385303
ARID1A,1.0
ARID4B,0.99991965
ARL8A,0.2622509
ARNT,0.9558225
ARV1,0.9991153
ASAP3,0.5839572
ASB17,0.99039006
ASH1L,0.9999964
ASPM,0.9999987
ASTN1,0.98705125
ATAD3A,0.16528624
ATAD3B,0.33057344
ATAD3C,0.059241403
ATF3,0.5164209
ATF6,0.25374413
ATG4C,0.89214003
ATP13A2,0.9988695
ATP1A1,0.9824256
ATP1A2,0.9977769
ATP1A4,0.97190934
ATP1B1,0.57328314
ATP2B4,0.94083047
ATP6V0B,0.099793926
ATP8B2,0.9987607
ATPAF1,0.085443795
ATPIF1,0.50277543
ATXN7L2,0.12457675
AVPR1B,0.9973085
AXDND1,0.3301142
B3GALNT2,0.22948082
B3GALT2,0.44776297
B4GALT2,0.8344109
BAI2,0.8785065
BARHL2,0.28618693
BCAN,0.61228925
BCAR3,0.57259053
BCAS2,0.9660898
BCL10,0.98905724
BCL9,0.9993943
BEND5,0.11797781
BEST4,0.44428587
BLZF1,0.9716707
BMP8B,0.07564561
BNIPL,0.15223396
BPNT1,0.294577
BRDT,0.564805
BROX,0.51371294
BSND,0.065043144
BTBD8,0.008857927
BTG2,0.5622966
C1QC,0.01454989
C1orf100,0.015059133
C1orf101,0.6289863
C1orf106,0.16051467
C1orf109,0.17069341
C1orf111,0.15587339
C1orf112,0.9821938
C1orf115,0.06907619
C1orf116,0.73777187
C1orf123,0.94392747
C1orf127,0.049867224
C1orf141,0.62356883
C1orf146,0.007343942
C1orf158,0.017939737
C1orf168,0.92137164
C1orf174,0.050953064
C1orf186,3.4708217e-05
C1orf194,0.98517424
C1orf198,0.22456653
C1orf21,0.5915796
C1orf210,0.560492
C1orf216,0.092177175
C1orf27,0.22601984
C1orf56,0.12989977
C1orf61,0.07313402
C1orf87,0.021645375
C1orf94,0.5347933
C1orf95,0.032130647
C4BPA,0.11355672
C8A,0.6118296
C8B,0.6121983
CA14,0.4716031
CA6,0.016331762
CACHD1,0.74030524
CACNA1S,0.99868375
CADM3,0.5651832
CAMK1G,0.7883024
CAMSAP2,0.9998535
CAMTA1,0.9986091
CAP1,0.51713395
CAPN2,0.89178956
CAPZA1,0.73273516
CASP9,0.4529645
CASQ1,0.5570042
CASZ1,0.99998665
CATSPER4,0.48781085
CC2D1B,0.8731087
CCDC18,0.99998426
CCDC27,0.9998049
CCDC30,0.9644912
CCNL2,0.99451643
CCT3,0.9930977
CD101,0.58359206
CD1A,0.16159151
CD1B,0.0813108
CD1C,0.31647077
CD1D,0.12363785
CD1E,0.9999089
CD2,0.53502625
CD247,0.18986179
CD34,0.029213147
CD46,0.05834136
CD53,0.010257079
CD58,0.99999523
CD5L,0.43412554
CD84,0.023360552
CDC14A,0.49738988
CDC20,0.9700655
CDC42BPA,0.9998616
CDC42SE1,0.44801864
CDC7,0.99987924
CDC73,0.99806947
CDCP2,0.4285451
CDK11A,0.6604288
CDK11B,0.8129993
CDK18,0.39829683
CELA2A,0.4228657
CELA2B,0.022348298
CELA3A,0.9664029
CELF3,0.544864
CELSR2,0.998865
CENPF,0.9988865
CENPL,0.73673075
CEP104,0.9712822
CEP170,0.99998677
CEP350,0.9987336
CEP85,0.54118705
CEPT1,0.04081614
CERS2,0.44066098
CFH,0.9833866
CFHR1,0.026968902
CFHR2,0.022416193
CFHR3,0.55517155
CFHR4,0.19814178
CFHR5,0.29747328
CGN,0.84038335
CHD1L,0.6508766
CHD5,0.99964154
CHI3L1,0.027433261
CHI3L2,0.26980302
CHIA,0.09512751
CHIT1,0.20313595
CHML,0.49802616
CHRM3,0.9951826
CHRNB2,0.6106993
CHTOP,0.31534743
CLCA1,0.64768755
CLCA2,0.023825344
CLCA4,0.977424
CLCN6,0.9863392
CLCNKA,0.17991315
CLCNKB,0.8479179
CLDN19,0.9101911
CLIC4,0.9755552
CLK2,0.7472323
CLSPN,0.81858176
CLSTN1,0.99994993
CNIH3,0.029789612
CNKSR1,0.7698879
CNN3,0.42812976
CNR2,0.006973031
CNST,0.43882242
CNTN2,0.19195373
COG2,0.79058266
COL16A1,0.99201727
COL24A1,0.946432
COL8A2,0.9986895
COL9A2,0.3831172
COLGALT2,0.90868086
COPA,0.997133
CORT,0.42063427
CPSF3L,0.6604671
CPT2,0.89509475
CR1,0.9995944
CR1L,0.792
CR2,0.98647577
CRABP2,0.07920421
CRB1,0.98950493
CRCT1,0.44716546
CRNN,0.028384961
CROCC,0.9695925
CRP,0.012807196
CRTC2,0.5120002
CSDE1,0.9931873
CSF1,0.55269134
CSF3R,0.7170319
CSMD2,0.99999654
CTBS,0.008972284
CTH,0.088728994
CTNNBIP1,0.28787732
CTPS1,0.99155116
CTSE,0.4936363
CTSS,0.3333583
CTTNBP2NL,0.9807577
CYB5R1,0.032496963
CYP4A22,0.2941665
CYP4B1,0.7164331
CYP4X1,0.37110296
CYP4Z1,0.43310782
DAB1,0.5727648
DAP3,0.7249972
DARS2,0.29969126
DBT,0.9879758
DCAF6,0.71097887
DCDC2B,0.5048739
DCLRE1B,0.3224862
DCST1,0.4086237
DCST2,0.73197335
DDAH1,0.49498168
DDI2,0.15902007
DDOST,0.9406114
DDR2,0.36126658
DDX20,0.6378105
DEDD,0.58924496
DENND1B,0.15597117
DENND2C,0.5688611
DENND2D,0.747054
DENND4B,0.68907946
DEPDC1,0.9637802
DESI2,0.045591004
DFFA,0.24867767
DFFB,0.37526965
DHCR24,0.11010114
DHRS3,0.1208417
DHX9,0.99984646
DIEXF,0.93251824
DIRAS3,0.9986582
DISC1,0.9882178
DISP1,0.9136701
DLGAP3,0.9954269
DMAP1,0.6215367
DMBX1,0.38989913
DMRTA2,0.15470049
DMRTB1,0.06880037
DNAH14,0.3617882
DNAJB4,0.99966836
DNAJC11,0.85532653
DNAJC16,0.2705385
DNAJC6,0.99815935
DNAJC8,0.99537414
DNALI1,0.08800131
DNM3,0.84698194
DOCK7,0.99867755
DPYD,0.99999607
DRAM2,0.029792054
DRAXIN,0.0499126
DSTYK,0.82680386
DTL,0.5759696
DUSP10,0.4361544
DUSP23,0.18382668
DUSP27,0.30939424
DYRK3,0.9995485
E2F2,0.3154954
ECE1,0.82690656
ECHDC2,0.07170005
ECM1,0.86334
EDARADD,0.007067217
EDEM3,0.35974634
EDN2,0.042855356
EFCAB14,0.2091534
EFCAB2,0.98924994
EFCAB7,0.4268627
EFHD2,0.059907306
EGLN1,0.86222553
EIF2B3,0.45264384
AGO3,0.9851489
AGO4,0.9996697
EIF2D,0.48463112
EIF3I,0.664423
EIF4G3,0.99758506
ELAVL4,0.36927631
ELTD1,0.9948047
EMC1,0.5278902
ENAH,0.93286985
ENO1,0.97462887
EPB41,0.99792683
EPHA10,0.9947455
EPHA2,0.99997985
EPHA8,0.8194645
EPHB2,0.97004616
EPHX1,0.43321013
EPHX4,0.13053593
EPRS,0.997652
EPS15,0.88537616
EPS8L3,0.89914757
ERI3,0.09097056
ERMAP,0.06244015
ERO1LB,0.49274147
ERRFI1,0.9505908
ESRRG,0.9494632
ETNK2,0.010368793
ETV3,0.09843743
ETV3L,0.12081037
EVI5,0.9581465
EXO1,0.98935854
EXO5,0.2964888
EXOC8,0.68437994
EXOSC10,0.99759334
EXTL1,0.044482112
EYA3,0.269136
F11R,0.37383845
F13B,0.22820078
F3,0.3228359
F5,0.99806637
FAAH,0.9984658
FAF1,0.9977851
FAIM3,0.09131719
FAM129A,0.6430914
FAM131C,0.034230363
FAM151A,0.9997038
FAM159A,0.1105265
FAM177B,0.04028111
FAM183A,0.99946374
FAM189B,0.910176
FAM19A3,0.11062663
FAM20B,0.6982461
FAM212B,0.071223795
FAM213B,0.044538822
FAM43B,0.06506077
FAM46B,0.10748613
BRINP2,0.47504586
BRINP3,0.73448867
FAM63A,0.37184197
FAM71A,0.03267657
FAM72A,0.03412829
FAM72D,0.0039659287
FAM73A,0.987665
FAM78B,0.050511025
FASLG,0.67411065
FBLIM1,0.99071634
FBXO28,0.66173637
FBXO42,0.3163879
FBXO44,0.2545316
FCAMR,0.3809153
FCER1A,0.0013442468
FCGR1A,0.05696203
FCGR1B,0.014103671
FCGR2A,0.019536221
FCGR2B,0.09282264
FCGR3B,0.015357746
FCRL1,0.0014665617
FCRL2,0.010296839
FCRL3,0.9954581
FCRL4,0.006511181
FCRL5,0.838792
FCRL6,0.03810787
FCRLA,0.18640164
FCRLB,0.24390183
FGGY,0.9973719
FH,0.7253467
FHL3,0.78653556
FLG,1.0
FLG2,0.9948827
FLVCR1,0.10509836
FMN2,0.99978906
FMO1,0.024476055
FMO2,0.28215164
FMO3,0.39279
FMO4,0.075544834
FMO5,0.88800025
FMOD,0.75640386
FNDC7,0.5691203
FOXD3,0.21854067
FOXJ3,0.75310266
FPGT,0.860422
FPGT-TNNI3K,0.5558238
FRRS1,0.9961045
G0S2,0.047035966
GABPB2,0.18610491
GABRD,0.974378
GALE,0.0952328
GALNT2,0.9996433
GATAD2B,0.79837656
GBA,0.6426914
GBP1,0.29625285
GBP2,0.6895411
GBP3,0.09655902
GBP4,0.002116691
GBP5,0.2759966
GBP6,0.98107153
GCLM,0.39307898
GFI1,0.23293208
GGPS1,0.98526555
GJA4,0.080717
GJA5,0.985658
GJA8,0.09352824
GJA9,0.90355957
GJB3,0.68538636
GJB4,0.014987143
GJB5,0.99925345
GJC2,0.08636185
GLIS1,0.9998969
GLMN,0.23779257
GLUL,0.18757057
GMEB1,0.18861368
GNB1,0.9949142
GNG12,0.9999896
GNL2,0.99679667
GNPAT,0.1362644
GOLPH3L,0.19170208
GOLT1A,0.96815264
GORAB,0.1572853
GPA33,0.5746406
GPATCH2,0.99779797
GPATCH3,0.035465073
GPATCH4,0.48093882
GPR137B,0.96457344
GPR153,0.24519594
GPR157,0.09313538
GPR161,0.8800343
GPR25,0.16807121
GPR3,0.10046655
GPR37L1,0.4691455
GPR52,0.5066635
GPR61,0.3313558
GPR89A,0.13876702
GPSM2,0.83155817
GREM2,0.0667088
GRHL3,0.81532186
GRIK3,0.994028
GSTM2,0.1604087
GSTM3,0.3464349
GSTM4,0.05066461
GTF2B,0.82221544
GUCA2B,0.009687485
GUK1,0.507223
H3F3A,0.7614695
H6PD,0.6556064
HAO2,0.042956084
HAPLN2,0.066218905
HCN3,0.51819396
HCRTR1,0.7327302
HDAC1,0.99998736
HEATR1,0.9671243
HECTD3,0.70866555
HEYL,0.27063197
HFE2,0.01584557
HFM1,0.99963105
HHAT,0.1352707
HHIPL2,0.7277769
HIAT1,0.9911034
HIPK1,0.9058879
HIST2H2AB,0.2394145
HIST2H2AC,0.8096964
HIST2H2BF,0.30395204
HIST2H3D,0.041787926
HIST3H2A,0.4219135
HIST3H2BB,0.08331517
HIVEP3,0.9999703
HLX,0.5278307
HMCN1,1.0
HMGB4,0.18220688
HMGCS2,0.062050823
HMGN2,0.9908449
HNRNPCL1,0.30735037
HNRNPR,0.928539
HNRNPU,0.9959194
HOOK1,0.99674404
HORMAD1,0.9966311
HP1BP3,0.5990906
HPCAL4,0.068753175
HPDL,0.15847726
HRNR,0.9962022
HSD11B1,0.9423867
HSD17B7,0.1481815
HSD3B1,0.9608156
HSD3B2,0.0024418023
HSPA6,0.7735299
HSPG2,0.99997735
HTR1D,0.10659095
HTR6,0.22294107
HYI,0.01024323
IARS2,0.637236
IBA57,0.012921646
IFI16,0.894717
IFI44L,0.9494478
IFNLR1,0.011872377
IGFN1,0.83905065
IGSF21,0.27436432
IGSF3,0.538097
IGSF8,0.95836216
IGSF9,0.97581124
IKBKE,0.874619
IL10,0.00881415
IL12RB2,0.3440563
IL19,0.003501646
IL20,0.028452111
